"","id","Year","Lg","Tm","W","L","T","Div. Finish","Playoffs","PF","PA","PD","Coaches","AV","Passer","Rusher","Receiver","Pts...17","Yds...18","Pts...19","Yds...20","T/G","Pts±","Yds±","out of","MoV","SoS","SRS","OSRS","DSRS"
"681","14",2017,"NFL","Oakland Raiders",6,10,0,"3rd of 4",NA,301,373,-72,"Del Rio","Mack","Carr","Lynch","Cook",23,17,20,23,29,25,23,32,-4.5,-0.2,-4.7,-3,-1.8
"682","14",2016,"NFL","Oakland Raiders*",12,4,0,"2nd of 4","Lost WC",416,385,31,"Del Rio","Mack","Carr","Murray","Cooper",7,6,20,26,1,11,19,32,1.9,1.3,3.3,3.5,-0.3
"683","14",2015,"NFL","Oakland Raiders",7,9,0,"3rd of 4",NA,359,399,-40,"Del Rio","Mack","Carr","Murray","Cooper",17,24,22,22,17,17,24,32,-2.5,2.3,-0.2,1.4,-1.6
"684","14",2014,"NFL","Oakland Raiders",3,13,0,"4th of 4",NA,253,452,-199,"Sparano,Allen","Smith","Carr","McFadden","Holmes",31,32,32,21,32,32,30,32,-12.4,3.4,-9,-4.3,-4.7
"685","14",2013,"NFL","Oakland Raiders",4,12,0,"4th of 4",NA,322,453,-131,"Allen","Houston","Pryor","Jennings","Streater",24,23,29,22,27,29,24,32,-8.2,0.2,-8,-3.8,-4.2
"686","14",2012,"NFL","Oakland Raiders",4,12,0,"3rd of 4",NA,290,443,-153,"Allen","Palmer","Palmer","McFadden","Myers",26,18,28,18,23,29,17,32,-9.6,-1.3,-10.8,-4.6,-6.2
"687","14",2011,"NFL","Oakland Raiders",8,8,0,"3rd of 4",NA,359,433,-74,"Jackson","Seymour","Palmer","Bush","Heyward-Bey",16,9,29,29,22,23,18,32,-4.6,-0.3,-4.9,0.2,-5.1
"688","14",2010,"NFL","Oakland Raiders",8,8,0,"3rd of 4",NA,410,371,39,"Cable","McFadden","Campbell","McFadden","Miller",6,10,20,11,17,14,9,32,2.4,-2.3,0.2,2.3,-2.2
"689","14",2009,"NFL","Oakland Raiders",5,11,0,"3rd of 4",NA,197,379,-182,"Cable","Asomugha","Russell","Bush","Miller",31,31,23,26,30,30,31,32,-11.4,1.1,-10.3,-8.7,-1.6
"690","14",2008,"NFL","Oakland Raiders",5,11,0,"3rd of 4",NA,263,388,-125,"Cable,Kiffin","Asomugha","Russell","Fargas","Miller",29,29,24,27,15,28,29,32,-7.8,0.3,-7.5,-6.5,-1
"691","14",2007,"NFL","Oakland Raiders",4,12,0,"4th of 4",NA,283,398,-115,"Kiffin","Fargas","Culpepper","Fargas","Curry",23,25,26,22,28,28,26,32,-7.2,1.2,-6,-3.5,-2.5
"692","14",2006,"NFL","Oakland Raiders",2,14,0,"4th of 4",NA,168,332,-164,"Shell","Asomugha","Walter","Fargas","Curry",32,32,18,3,32,32,26,32,-10.3,0.6,-9.6,-10.3,0.7
"693","14",2005,"NFL","Oakland Raiders",4,12,0,"4th of 4",NA,290,383,-93,"Turner","Burgess","Collins","Jordan","Moss",23,21,25,27,18,26,24,32,-5.8,3,-2.8,-1.2,-1.6
"694","14",2004,"NFL","Oakland Raiders",5,11,0,"4th of 4",NA,320,442,-122,"Turner","Collins","Collins","Zereoue","Porter",18,17,31,30,29,31,29,32,-7.6,3.4,-4.3,-0.6,-3.7
"695","14",2003,"NFL","Oakland Raiders",4,12,0,"3rd of 4",NA,270,379,-109,"Callahan","Buchanon","Gannon","Wheatley","Rice",26,25,25,30,18,26,30,32,-6.8,1.3,-5.5,-4.2,-1.3
"696","14",2002,"NFL","Oakland Raiders*",11,5,0,"1st of 4","Lost SB",450,304,146,"Callahan","Robbins","Gannon","Garner","Rice",2,1,6,11,5,3,2,32,9.1,1.5,10.6,6.3,4.3
"697","14",2001,"NFL","Oakland Raiders*",10,6,0,"1st of 5","Lost Div",399,327,72,"Gruden","Gannon","Gannon","Garner","Brown",4,7,19,18,16,8,9,31,4.5,-0.9,3.6,4,-0.4
"698","14",2000,"NFL","Oakland Raiders*",12,4,0,"1st of 5","Lost Conf",479,299,180,"Gruden","Gannon","Gannon","Wheatley","Brown",3,6,9,17,3,1,12,31,11.3,-1.5,9.7,8,1.8
"699","14",1999,"NFL","Oakland Raiders",8,8,0,"4th of 5",NA,390,329,61,"Gruden","Gannon","Gannon","Wheatley","Brown",8,5,16,10,11,10,4,31,3.8,2.9,6.8,5.7,1
"700","14",1998,"NFL","Oakland Raiders",8,8,0,"2nd of 5",NA,288,356,-68,"Gruden","Russell","Hollas","Kaufman","Brown",22,18,20,5,24,21,12,30,-4.3,-1.4,-5.6,-4.1,-1.5
"701","14",1997,"NFL","Oakland Raiders",4,12,0,"4th of 5",NA,324,419,-95,"Bugel","Kaufman","George","Kaufman","Brown",17,13,28,30,18,26,30,30,-5.9,0.8,-5.1,-0.1,-5
"702","14",1996,"NFL","Oakland Raiders",7,9,0,"4th of 5",NA,340,293,47,"White","McGlockton","Hostetler","Kaufman","Brown",12,8,8,8,21,9,7,30,2.9,-0.5,2.4,0.3,2.1
"703","14",1995,"NFL","Oakland Raiders",8,8,0,"5th of 5",NA,348,332,16,"White","McGlockton","Hostetler","Williams","Brown",15,11,10,11,16,12,10,30,1,1.1,2.1,1.1,1
"704","14",1994,"NFL","Los Angeles Raiders",9,7,0,"3rd of 5",NA,303,327,-24,"Shell","McGlockton","Hostetler","Williams","Brown",19,19,17,10,22,15,14,28,-1.5,-0.1,-1.6,-1.9,0.3
"705","14",1993,"NFL","Los Angeles Raiders*",10,6,0,"2nd of 5","Lost Div",306,326,-20,"Shell","Wisniewski","Hostetler","Robinson","Brown",14,13,21,9,18,18,10,28,-1.3,0.6,-0.7,1.1,-1.7
"706","14",1992,"NFL","Los Angeles Raiders",7,9,0,"4th of 5",NA,249,281,-32,"Shell","Wisniewski","Schroeder","Dickerson","Brown",23,23,11,9,28,15,14,28,-2,0.4,-1.6,-3.2,1.5
"707","14",1991,"NFL","Los Angeles Raiders*",9,7,0,"3rd of 5","Lost WC",298,297,1,"Shell","Lott","Schroeder","Craig","Fernandez",15,23,12,21,11,15,24,28,0.1,1.3,1.4,0.3,1.1
"708","14",1990,"NFL","Los Angeles Raiders*",12,4,0,"1st of 5","Lost Conf",337,268,69,"Shell","Townsend","Schroeder","Jackson","Gault",13,19,7,4,14,9,13,28,4.3,2.2,6.6,2.2,4.4
"709","14",1989,"NFL","Los Angeles Raiders",8,8,0,"3rd of 5",NA,315,297,18,"Shell,Shanahan","Fernandez","Beuerlein","Jackson","Fernandez",18,19,10,10,16,13,16,28,1.1,0.7,1.8,0,1.9
"710","14",1988,"NFL","Los Angeles Raiders",7,9,0,"3rd of 5",NA,325,369,-44,"Shanahan","Millen","Schroeder","Allen","Fernandez",16,19,23,19,12,18,21,28,-2.8,-0.8,-3.6,-0.3,-3.3
"711","14",1987,"NFL","Los Angeles Raiders",5,10,0,"4th of 5",NA,301,289,12,"Flores","Long","Wilson","Allen","Lofton",17,7,8,5,16,11,3,28,0.8,-0.8,0,-1.6,1.7
"712","14",1986,"NFL","Los Angeles Raiders",8,8,0,"4th of 5",NA,323,346,-23,"Flores","Pickel","Plunkett","Allen","Christensen",16,14,19,3,24,18,6,28,-1.4,1.6,0.2,0,0.2
"713","14",1985,"NFL","Los Angeles Raiders*",12,4,0,"1st of 5","Lost Div",354,308,46,"Flores","Long","Wilson","Allen","Christensen",12,11,9,4,24,9,5,28,2.9,1.5,4.3,0.7,3.7
"714","14",1984,"NFL","Los Angeles Raiders*",11,5,0,"3rd of 5","Lost WC",368,278,90,"Flores","Martin","Wilson","Allen","Christensen",9,15,4,3,27,6,5,28,5.6,1.2,6.9,2.1,4.8
"715","14",1983,"NFL","Los Angeles Raiders*",12,4,0,"1st of 5","Won SB",442,338,104,"Flores","Martin","Plunkett","Allen","Christensen",3,7,13,4,23,5,2,28,6.5,0.3,6.8,5.1,1.7
"716","14",1982,"NFL","Los Angeles Raiders*",8,1,0,"1st of 5","Lost Div",260,200,60,"Flores","Allen","Plunkett","Allen","Branch",2,10,22,22,5,6,16,28,6.7,-1.5,5.2,6.1,-0.9
"717","14",1981,"NFL","Oakland Raiders",7,9,0,"4th of 5",NA,273,343,-70,"Flores","Hayes","Wilson","King","Ramsey",25,21,15,21,26,22,21,28,-4.4,0.7,-3.6,-3.6,0
"718","14",1980,"NFL","Oakland Raiders*",11,5,0,"2nd of 5","Won SB",364,306,58,"Flores","Hayes","Plunkett","van Eeghen","Branch",7,16,10,11,6,9,13,28,3.6,0.6,4.2,2.9,1.3
"719","14",1979,"NFL","Oakland Raiders",9,7,0,"4th of 5",NA,365,337,28,"Flores","Stabler","Stabler","van Eeghen","Branch",7,11,17,21,6,11,20,28,1.8,2,3.8,3.8,0
"720","14",1978,"NFL","Oakland Raiders",9,7,0,"2nd of 5",NA,311,283,28,"Madden","Shell","Stabler","van Eeghen","Casper",10,10,10,16,13,8,10,28,1.8,0.9,2.6,1.6,1.1
"721","14",1977,"NFL","Oakland Raiders*",11,3,0,"2nd of 5","Lost Conf",351,230,121,"Madden","van Eeghen","Stabler","van Eeghen","Casper",1,2,14,15,6,4,4,28,8.6,1.7,10.4,8.8,1.6
"722","14",1976,"NFL","Oakland Raiders*",13,1,0,"1st of 5","Won SB",350,237,113,"Madden","Branch","Stabler","van Eeghen","Branch",4,2,12,18,19,7,7,28,8.1,0.4,8.5,6.3,2.2
"723","14",1975,"NFL","Oakland Raiders*",11,3,0,"1st of 4","Lost Conf",375,255,120,"Madden","Villapiano","Stabler","Banaszak","Branch",4,4,7,3,17,6,2,26,8.6,-1.8,6.8,5.5,1.3
"724","14",1974,"NFL","Oakland Raiders*",12,2,0,"1st of 4","Lost Conf",355,228,127,"Madden","Branch","Stabler","Hubbard","Branch",1,2,9,16,2,1,7,26,9.1,-0.1,9,6.4,2.7
"725","14",1973,"NFL","Oakland Raiders*",9,4,1,"1st of 4","Lost Conf",292,175,117,"Madden","Brown","Stabler","Hubbard","Siani",10,3,3,2,15,7,2,26,8.4,-1.7,6.7,0,6.7
"726","14",1972,"NFL","Oakland Raiders*",10,3,1,"1st of 4","Lost Div",365,248,117,"Madden","Brown","Lamonica","Hubbard","Biletnikoff",3,3,8,12,8,4,2,26,8.4,-0.3,8,5,3
"727","14",1971,"NFL","Oakland Raiders",8,4,2,"2nd of 4",NA,344,278,66,"Madden","Biletnikoff","Lamonica","Hubbard","Biletnikoff",2,7,14,16,12,8,13,26,4.7,-1,3.7,4.8,-1.1
"728","14",1970,"NFL","Oakland Raiders*",8,4,2,"1st of 4","Lost Conf",300,293,7,"Madden","Upshaw","Lamonica","Dixon","Wells",9,1,19,19,16,13,4,26,0.5,0.5,1,2.3,-1.3
"729","15",2021,"NFL","Miami Dolphins",9,8,0,"3rd of 4",NA,341,373,-32,"Flores","Howard","Tagovailoa","Gaskin","Waddle",22,25,16,15,16,21,23,32,-1.9,-0.8,-2.7,-3.1,0.3
"730","15",2020,"NFL","Miami Dolphins",10,6,0,"2nd of 4",NA,404,338,66,"Flores","Howard","Fitzpatrick","Gaskin","Parker",15,22,6,20,3,11,24,32,4.1,-1.2,3,0.3,2.7
"731","15",2019,"NFL","Miami Dolphins",5,11,0,"4th of 4",NA,306,494,-188,"Flores","Fitzpatrick","Fitzpatrick","Fitzpatrick","Parker",25,27,32,30,27,32,31,32,-11.8,0.2,-11.6,-2.4,-9.1
"732","15",2018,"NFL","Miami Dolphins",7,9,0,"2nd of 4",NA,319,433,-114,"Gase","Howard","Tannehill","Gore","Amendola",26,31,27,29,11,30,30,32,-7.1,-1.7,-8.8,-3.6,-5.2
"733","15",2017,"NFL","Miami Dolphins",6,10,0,"3rd of 4",NA,281,393,-112,"Gase","Jones","Cutler","Drake","Landry",28,25,29,16,29,29,25,32,-7,0.7,-6.3,-3.9,-2.4
"734","15",2016,"NFL","Miami Dolphins*",10,6,0,"2nd of 4","Lost WC",363,380,-17,"Gase","Suh","Tannehill","Ajayi","Landry",17,24,18,29,13,24,29,32,-1.1,-1.3,-2.4,-0.6,-1.8
"735","15",2015,"NFL","Miami Dolphins",6,10,0,"4th of 4",NA,310,389,-79,"Campbell,Philbin","Tannehill","Tannehill","Miller","Landry",27,26,19,25,18,28,27,32,-4.9,-1.9,-6.8,-4.7,-2.2
"736","15",2014,"NFL","Miami Dolphins",8,8,0,"3rd of 4",NA,388,373,15,"Philbin","Tannehill","Tannehill","Miller","Wallace",11,14,20,12,14,15,13,32,0.9,1.6,2.6,2.9,-0.4
"737","15",2013,"NFL","Miami Dolphins",8,8,0,"3rd of 4",NA,317,335,-18,"Philbin","Tannehill","Tannehill","Miller","Hartline",26,27,8,21,18,18,28,32,-1.1,0.3,-0.8,-2.9,2.1
"738","15",2012,"NFL","Miami Dolphins",7,9,0,"2nd of 4",NA,288,317,-29,"Philbin","Wake","Tannehill","Bush","Hartline",27,27,7,21,24,20,28,32,-1.8,-0.8,-2.6,-5.5,2.9
"739","15",2011,"NFL","Miami Dolphins",6,10,0,"3rd of 4",NA,329,313,16,"Sparano,Bowles","Burnett","Moore","Bush","Marshall",20,22,6,15,24,14,22,32,1,-0.1,0.9,-2.2,3.2
"740","15",2010,"NFL","Miami Dolphins",7,9,0,"3rd of 4",NA,273,333,-60,"Sparano","Wake","Henne","Brown","Marshall",30,21,14,6,30,22,11,32,-3.8,4.1,0.3,-2.8,3.1
"741","15",2009,"NFL","Miami Dolphins",7,9,0,"3rd of 4",NA,360,390,-30,"Sparano","Long","Henne","Williams","Bess",15,17,25,22,26,20,20,32,-1.9,3.6,1.7,2.9,-1.2
"742","15",2008,"NFL","Miami Dolphins*",11,5,0,"1st of 4","Lost WC",345,317,28,"Sparano","Pennington","Pennington","Brown","Ginn",21,12,9,15,1,16,18,32,1.8,-2.3,-0.5,-2.4,1.8
"743","15",2007,"NFL","Miami Dolphins",1,15,0,"4th of 4",NA,267,437,-170,"Cameron","Taylor","Lemon","Brown","Booker",26,28,30,23,22,31,27,32,-10.6,2.3,-8.4,-4.1,-4.2
"744","15",2006,"NFL","Miami Dolphins",6,10,0,"4th of 4",NA,260,283,-23,"Saban","Taylor","Harrington","Brown","Booker",29,20,5,4,13,19,12,32,-1.4,2.1,0.7,-3.3,4
"745","15",2005,"NFL","Miami Dolphins",9,7,0,"2nd of 4",NA,318,317,1,"Saban","Thomas","Frerotte","Brown","Chambers",16,14,15,18,14,17,18,32,0.1,-0.8,-0.8,-1.1,0.3
"746","15",2004,"NFL","Miami Dolphins",4,12,0,"4th of 4",NA,275,354,-79,"Bates,Wannstedt","Taylor","Feeley","Morris","Chambers",28,29,20,8,29,26,25,32,-4.9,2.7,-2.2,-2.7,0.5
"747","15",2003,"NFL","Miami Dolphins",10,6,0,"2nd of 4",NA,311,261,50,"Wannstedt","Thomas","Fiedler","Williams","Chambers",17,24,3,10,10,12,19,32,3.1,0.3,3.4,-0.7,4.1
"748","15",2002,"NFL","Miami Dolphins",9,7,0,"3rd of 4",NA,378,301,77,"Wannstedt","Williams","Fiedler","Williams","Chambers",12,15,4,3,15,5,7,32,4.8,1.2,6.1,1.7,4.4
"749","15",2001,"NFL","Miami Dolphins*",11,5,0,"2nd of 5","Lost WC",344,290,54,"Wannstedt","Taylor","Fiedler","Smith","Chambers",8,21,11,5,26,9,12,31,3.4,-0.7,2.7,-0.3,3.1
"750","15",2000,"NFL","Miami Dolphins*",11,5,0,"1st of 5","Lost Div",323,226,97,"Wannstedt","Taylor","Fiedler","Smith","Gadsden",16,26,3,6,5,8,20,31,6.1,1,7.1,0,7.1
"751","15",1999,"NFL","Miami Dolphins*",9,7,0,"3rd of 5","Lost Div",326,336,-10,"Johnson","Madison","Marino","Johnson","Martin",13,20,19,5,23,21,6,31,-0.6,2.5,1.9,1.2,0.7
"752","15",1998,"NFL","Miami Dolphins*",10,6,0,"2nd of 5","Lost Div",321,265,56,"Johnson","Thomas","Marino","Abdul-Jabbar","McDuffie",16,16,1,3,7,10,8,30,3.5,2.4,5.9,-0.7,6.5
"753","15",1997,"NFL","Miami Dolphins*",9,7,0,"2nd of 5","Lost WC",339,327,12,"Johnson","Marino","Marino","Abdul-Jabbar","McDuffie",13,11,16,26,8,14,17,30,0.8,0.6,1.3,1,0.3
"754","15",1996,"NFL","Miami Dolphins",8,8,0,"4th of 5",NA,339,325,14,"Johnson","Webb","Marino","Abdul-Jabbar","McDuffie",13,14,17,17,4,13,15,30,0.9,-0.6,0.3,0.6,-0.4
"755","15",1995,"NFL","Miami Dolphins*",9,7,0,"3rd of 5","Lost WC",398,332,66,"Shula","Webb","Marino","Parmalee","Fryar",7,8,10,16,18,7,9,30,4.1,-1.4,2.7,3.1,-0.4
"756","15",1994,"NFL","Miami Dolphins*",10,6,0,"1st of 5","Lost Div",389,327,62,"Shula","Webb","Marino","Parmalee","Fryar",3,1,17,19,13,7,4,28,3.9,0.3,4.2,4.5,-0.3
"757","15",1993,"NFL","Miami Dolphins",9,7,0,"2nd of 5",NA,349,351,-2,"Shula","Webb","Mitchell","Higgs","Fryar",5,2,24,20,22,15,5,28,-0.1,-0.3,-0.5,3.9,-4.3
"758","15",1992,"NFL","Miami Dolphins*",11,5,0,"1st of 5","Lost Conf",340,281,59,"Shula","Webb","Marino","Higgs","Duper",8,5,11,10,15,11,6,28,3.7,-2.2,1.5,2.1,-0.6
"759","15",1991,"NFL","Miami Dolphins",8,8,0,"3rd of 5",NA,343,349,-6,"Shula","Marino","Marino","Higgs","Duper",6,7,24,25,23,18,16,28,-0.4,-3.7,-4.1,0.7,-4.8
"760","15",1990,"NFL","Miami Dolphins*",12,4,0,"2nd of 5","Lost Div",336,242,94,"Shula","Offerdahl","Marino","Smith","Duper",14,11,4,7,10,7,8,28,5.9,-1.2,4.7,0.5,4.2
"761","15",1989,"NFL","Miami Dolphins",8,8,0,"3rd of 5",NA,331,379,-48,"Shula","Marino","Marino","Smith","Clayton",15,7,22,24,27,19,17,28,-3,-1.8,-4.8,-0.6,-4.2
"762","15",1988,"NFL","Miami Dolphins",6,10,0,"5th of 5",NA,319,380,-61,"Shula","Marino","Marino","Hampton","Clayton",17,5,24,26,20,20,14,28,-3.8,1,-2.8,1,-3.9
"763","15",1987,"NFL","Miami Dolphins",8,7,0,"3rd of 5",NA,362,335,27,"Shula","Marino","Marino","Stradford","Clayton",7,4,16,26,18,9,11,28,1.8,0.3,2.1,3.2,-1.1
"764","15",1986,"NFL","Miami Dolphins",8,8,0,"3rd of 5",NA,430,405,25,"Shula","Marino","Marino","Hampton","Duper",1,2,26,26,22,12,9,28,1.6,-1.1,0.5,6.2,-5.7
"765","15",1985,"NFL","Miami Dolphins*",12,4,0,"1st of 5","Lost Conf",428,320,108,"Shula","Stephenson","Marino","Nathan","Clayton",4,6,12,23,13,5,14,28,6.8,0.3,7,6.1,0.9
"766","15",1984,"NFL","Miami Dolphins*",14,2,0,"1st of 5","Lost SB",513,298,215,"Shula","Marino","Marino","Bennett","Clayton",1,1,7,19,5,2,2,28,13.4,-2.9,10.6,9.1,1.5
"767","15",1983,"NFL","Miami Dolphins*",12,4,0,"1st of 5","Lost Div",389,250,139,"Shula","Betters","Marino","Franklin","Duper",7,16,1,7,2,2,14,28,8.7,-1,7.7,2.6,5.2
"768","15",1982,"NFL","Miami Dolphins*",7,2,0,"1st of 5","Lost SB",198,131,67,"Shula","Baumhower","Woodley","Franklin","Cefalo",10,19,2,1,7,3,8,28,7.4,0.8,8.2,2.6,5.6
"769","15",1981,"NFL","Miami Dolphins*",11,4,1,"1st of 5","Lost Div",345,275,70,"Shula","Baumhower","Woodley","Nathan","Harris",11,16,5,15,12,8,14,28,4.4,-1.5,2.9,0.1,2.8
"770","15",1980,"NFL","Miami Dolphins",8,8,0,"3rd of 5",NA,266,305,-39,"Shula","Bokamper","Woodley","Williams","Nathan",24,26,9,14,11,19,23,28,-2.4,0.9,-1.6,-4.6,3.1
"771","15",1979,"NFL","Miami Dolphins*",10,6,0,"1st of 5","Lost Div",341,257,84,"Shula","Baumhower","Griese","Csonka","Moore",11,16,4,4,12,4,7,28,5.3,-0.9,4.3,0.3,4
"772","15",1978,"NFL","Miami Dolphins*",11,5,0,"2nd of 5","Lost WC",372,254,118,"Shula","Williams","Griese","Williams","Harris",2,13,6,23,1,3,20,28,7.4,0.2,7.6,4.2,3.3
"773","15",1977,"NFL","Miami Dolphins",10,4,0,"2nd of 5",NA,313,197,116,"Shula","Langer","Griese","Malone","Moore",3,10,5,16,9,5,10,28,8.3,-0.5,7.8,4.4,3.5
"774","15",1976,"NFL","Miami Dolphins",6,8,0,"3rd of 5",NA,263,264,-1,"Shula","Langer","Griese","Malone","Moore",15,13,15,26,8,15,22,28,-0.1,0,-0.1,-1.8,1.7
"775","15",1975,"NFL","Miami Dolphins",10,4,0,"2nd of 5",NA,357,222,135,"Shula","Little","Griese","Morris","Moore",6,11,4,6,13,4,7,26,9.6,-0.3,9.3,3.3,6
"776","15",1974,"NFL","Miami Dolphins*",11,3,0,"1st of 5","Lost Div",327,216,111,"Shula","Little","Griese","Csonka","Moore",3,11,6,8,11,5,8,26,7.9,-1.8,6.1,3.9,2.3
"777","15",1973,"NFL","Miami Dolphins*",12,2,0,"1st of 5","Won SB",343,150,193,"Shula","Anderson","Griese","Csonka","Warfield",5,9,1,3,12,2,4,26,13.8,-0.5,13.3,5,8.3
"778","15",1972,"NFL","Miami Dolphins*",14,0,0,"1st of 5","Won SB",385,171,214,"Shula","Anderson","Morrall","Csonka","Warfield",1,1,1,1,2,1,1,26,15.3,-4.3,11,4.5,6.5
"779","15",1971,"NFL","Miami Dolphins*",10,3,1,"1st of 5","Lost SB",315,174,141,"Shula","Warfield","Griese","Csonka","Warfield",4,5,3,5,7,3,4,26,10.1,-2.4,7.7,2.4,5.3
"780","15",1970,"NFL","Miami Dolphins*",10,4,0,"2nd of 5","Lost Div",297,228,69,"Shula","Kiick","Griese","Csonka","Warfield",11,11,5,15,7,8,14,26,4.9,-6.3,-1.3,-1.3,0
"781","16",2021,"NFL","Minnesota Vikings",8,9,0,"2nd of 4",NA,425,426,-1,"Zimmer","Jefferson","Cousins","Cook","Jefferson",14,12,24,30,5,18,22,32,-0.1,0.3,0.3,1.9,-1.6
"782","16",2020,"NFL","Minnesota Vikings",7,9,0,"3rd of 4",NA,430,475,-45,"Zimmer","Cousins","Cousins","Cook","Jefferson",11,4,29,27,20,22,15,32,-2.8,0.4,-2.4,1.3,-3.8
"783","16",2019,"NFL","Minnesota Vikings*",10,6,0,"2nd of 4","Lost Div",407,303,104,"Zimmer","Kendricks","Cousins","Cook","Diggs",8,16,5,14,5,7,13,32,6.5,-1.1,5.4,2.5,2.9
"784","16",2018,"NFL","Minnesota Vikings",8,7,1,"2nd of 4",NA,360,341,19,"Zimmer","Hunter","Cousins","Cook","Thielen",19,20,9,4,19,12,7,32,1.2,-0.6,0.6,-1.2,1.8
"785","16",2017,"NFL","Minnesota Vikings*",13,3,0,"1st of 4","Lost Conf",382,252,130,"Zimmer","Griffen","Keenum","Murray","Thielen",10,11,1,1,12,5,1,32,8.1,1,9.1,2.3,6.8
"786","16",2016,"NFL","Minnesota Vikings",8,8,0,"3rd of 4",NA,327,307,20,"Zimmer","Griffen","Bradford","McKinnon","Thielen",23,28,6,3,4,15,18,32,1.3,-0.3,0.9,-2.6,3.6
"787","16",2015,"NFL","Minnesota Vikings*",11,5,0,"1st of 4","Lost WC",365,302,63,"Zimmer","Bridgewater","Bridgewater","Peterson","Diggs",16,29,5,13,10,9,21,32,3.9,1.9,5.8,1.1,4.7
"788","16",2014,"NFL","Minnesota Vikings",7,9,0,"3rd of 4",NA,325,343,-18,"Zimmer","Griffen","Bridgewater","Asiata","Jennings",20,27,11,14,18,18,24,32,-1.1,-0.5,-1.7,-2.8,1.1
"789","16",2013,"NFL","Minnesota Vikings",5,10,1,"4th of 4",NA,391,480,-89,"Frazier","Peterson","Cassel","Peterson","Jennings",14,13,32,31,28,23,29,32,-5.6,-1.1,-6.6,0.2,-6.9
"790","16",2012,"NFL","Minnesota Vikings*",10,6,0,"2nd of 4","Lost WC",379,348,31,"Frazier","Peterson","Ponder","Peterson","Harvin",14,20,14,16,17,13,19,32,1.9,1.4,3.4,1.6,1.8
"791","16",2011,"NFL","Minnesota Vikings",3,13,0,"4th of 4",NA,340,449,-109,"Frazier","Allen","Ponder","Peterson","Harvin",19,18,31,21,19,28,24,32,-6.8,1.1,-5.7,-1.6,-4.1
"792","16",2010,"NFL","Minnesota Vikings",6,10,0,"4th of 4",NA,281,348,-67,"Frazier,Childress","Peterson","Favre","Peterson","Harvin",29,23,18,8,29,25,17,32,-4.2,2.6,-1.6,-3.3,1.7
"793","16",2009,"NFL","Minnesota Vikings*",12,4,0,"1st of 4","Lost Conf",470,312,158,"Childress","Hutchinson","Favre","Peterson","Rice",2,5,10,6,8,3,4,32,9.9,-2.7,7.2,6.6,0.6
"794","16",2008,"NFL","Minnesota Vikings*",10,6,0,"1st of 4","Lost WC",379,333,46,"Childress","Allen","Frerotte","Peterson","Berrian",12,17,13,6,24,13,9,32,2.9,1.2,4,1.1,2.9
"795","16",2007,"NFL","Minnesota Vikings",8,8,0,"2nd of 4",NA,365,311,54,"Childress","Williams","Jackson","Peterson","Wade",15,13,12,20,13,10,18,32,3.4,0.4,3.8,1.4,2.4
"796","16",2006,"NFL","Minnesota Vikings",6,10,0,"3rd of 4",NA,282,327,-45,"Childress","Williams","Johnson","Taylor","Taylor",26,23,14,8,10,22,15,32,-2.8,-1.3,-4.1,-3.7,-0.4
"797","16",2005,"NFL","Minnesota Vikings",9,7,0,"2nd of 4",NA,306,344,-38,"Tice","Sharper","Johnson","Moore","Taylor",19,25,19,21,12,19,27,32,-2.4,-1.1,-3.5,-1.4,-2.1
"798","16",2004,"NFL","Minnesota Vikings*",8,8,0,"2nd of 4","Lost Div",405,395,10,"Tice","Culpepper","Culpepper","Smith","Burleson",6,4,26,28,18,13,11,32,0.6,-2.3,-1.7,3,-4.7
"799","16",2003,"NFL","Minnesota Vikings",9,7,0,"2nd of 4",NA,416,353,63,"Tice","Moss","Culpepper","Williams","Moss",6,1,23,23,5,11,5,32,3.9,-1,2.9,4,-1.1
"800","16",2002,"NFL","Minnesota Vikings",6,10,0,"2nd of 4",NA,390,442,-52,"Tice","Culpepper","Culpepper","Bennett","Moss",8,2,30,26,31,24,12,32,-3.3,0.2,-3,3.1,-6.1
"801","16",2001,"NFL","Minnesota Vikings",5,11,0,"4th of 5",NA,290,390,-100,"Green,Tice","Moss","Culpepper","Bennett","Moss",24,12,26,27,31,28,26,31,-6.3,1.5,-4.7,-0.8,-3.9
"802","16",2000,"NFL","Minnesota Vikings*",11,5,0,"1st of 5","Lost Conf",397,371,26,"Green","Culpepper","Culpepper","Smith","Moss",5,5,24,28,26,15,15,31,1.6,0.3,1.9,4.3,-2.3
"803","16",1999,"NFL","Minnesota Vikings*",10,6,0,"2nd of 5","Lost Div",399,335,64,"Green","Moss","George","Smith","Moss",5,3,18,27,27,9,13,31,4,0.4,4.4,5.2,-0.8
"804","16",1998,"NFL","Minnesota Vikings*",15,1,0,"1st of 5","Lost Conf",556,296,260,"Green","Cunningham","Cunningham","Smith","Moss",1,2,6,13,2,1,2,30,16.3,-1.4,14.9,13.2,1.6
"805","16",1997,"NFL","Minnesota Vikings*",9,7,0,"4th of 5","Lost Div",354,359,-5,"Green","Randle","Johnson","Smith","Reed",11,8,19,29,10,16,21,30,-0.3,0.2,-0.1,1.7,-1.8
"806","16",1996,"NFL","Minnesota Vikings*",9,7,0,"2nd of 5","Lost WC",298,315,-17,"Green","Randle","Johnson","Smith","Reed",23,12,15,16,11,17,11,30,-1.1,0.9,-0.1,-0.9,0.7
