Season_End_Year,Squad,Comp,Team_or_Opponent,Num_Players,Age,Poss,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,Gls,Ast,G_minus_PK,PK,PKatt,CrdY,CrdR,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per,xA_Per,xG+xA_Per,npxG_Per,npxG+xA_Per,Url
2018,Lazio,Serie A,opponent,24,27,48.9,38,418,3420,38,47,23,38,9,10,70,3,1.24,0.61,1.84,1,1.61,44.4,36.8,25.9,62.8,1.17,0.68,1.85,0.97,1.65,https://fbref.com/en/squads/7213da33/2017-2018/Lazio-Stats
2018,Leganés,La Liga,team,28,27.8,42.5,38,418,3420,38,32,23,30,2,3,102,5,0.84,0.61,1.45,0.79,1.39,40.5,38.2,27.2,65.4,1.07,0.72,1.78,1.01,1.72,https://fbref.com/en/squads/7c6f2c78/2017-2018/Leganes-Stats
2018,Leganés,La Liga,opponent,28,26.5,57.5,38,418,3420,38,51,28,45,6,7,82,4,1.34,0.74,2.08,1.18,1.92,46.4,41.3,29.9,71.2,1.22,0.79,2.01,1.09,1.87,https://fbref.com/en/squads/7c6f2c78/2017-2018/Leganes-Stats
2018,Leicester City,Premier League,team,27,27.2,47.9,38,418,3420,38,53,38,48,5,6,NA,NA,1.39,1,2.39,1.26,2.26,48.1,43.5,31.9,75.4,1.27,0.84,2.11,1.15,1.99,https://fbref.com/en/squads/a2d435b3/2017-2018/Leicester-City-Stats
2018,Leicester City,Premier League,opponent,27,26.8,52.1,38,418,3420,38,58,47,56,2,4,52,1,1.53,1.24,2.76,1.47,2.71,49.9,46.9,37.1,84,1.31,0.98,2.29,1.23,2.21,https://fbref.com/en/squads/a2d435b3/2017-2018/Leicester-City-Stats
2018,Levante,La Liga,team,33,25.7,42.5,38,418,3420,38,43,28,38,5,5,108,6,1.13,0.74,1.87,1,1.74,41.5,37.7,28.5,66.2,1.09,0.75,1.84,0.99,1.74,https://fbref.com/en/squads/9800b6a1/2017-2018/Levante-Stats
2018,Levante,La Liga,opponent,33,26.8,57.5,38,418,3420,38,55,41,50,5,6,93,6,1.45,1.08,2.53,1.32,2.39,60.6,56.1,42.5,98.5,1.6,1.12,2.71,1.48,2.59,https://fbref.com/en/squads/9800b6a1/2017-2018/Levante-Stats
2018,Leverkusen,Bundesliga,team,24,24,54.6,34,374,3060,34,58,46,55,3,5,NA,NA,1.71,1.35,3.06,1.62,2.97,59.2,55.4,43.6,99,1.74,1.28,3.02,1.63,2.91,https://fbref.com/en/squads/c7a9f859/2017-2018/Bayer-Leverkusen-Stats
2018,Leverkusen,Bundesliga,opponent,24,25.7,45.4,34,374,3060,34,44,33,39,5,6,79,1,1.29,0.97,2.26,1.15,2.12,37,32.5,24.8,57.3,1.09,0.73,1.82,0.96,1.69,https://fbref.com/en/squads/c7a9f859/2017-2018/Bayer-Leverkusen-Stats
2018,Lille,Ligue 1,team,25,22.6,54.2,38,418,3420,38,41,31,39,2,2,59,6,1.08,0.82,1.89,1.03,1.84,37.7,36.2,30.4,66.6,0.99,0.8,1.79,0.95,1.75,https://fbref.com/en/squads/cb188c0c/2017-2018/Lille-Stats
2018,Lille,Ligue 1,opponent,25,26.1,45.8,38,418,3420,38,64,44,59,5,7,71,2,1.68,1.16,2.84,1.55,2.71,56.7,51.5,37,88.5,1.49,0.97,2.46,1.36,2.33,https://fbref.com/en/squads/cb188c0c/2017-2018/Lille-Stats
2018,Liverpool,Premier League,team,27,25.6,60.5,38,418,3420,38,82,58,80,2,3,NA,NA,2.16,1.53,3.68,2.11,3.63,72.8,70.5,50.1,120.6,1.92,1.32,3.23,1.86,3.17,https://fbref.com/en/squads/822bd0ba/2017-2018/Liverpool-Stats
2018,Liverpool,Premier League,opponent,27,27.1,39.5,38,418,3420,38,38,23,34,4,6,50,0,1,0.61,1.61,0.89,1.5,34,29.5,19.6,49,0.9,0.51,1.41,0.78,1.29,https://fbref.com/en/squads/822bd0ba/2017-2018/Liverpool-Stats
2018,Lyon,Ligue 1,team,26,24.4,55.9,38,418,3420,38,85,62,79,6,7,71,2,2.24,1.63,3.87,2.08,3.71,67,61.9,45.4,107.4,1.76,1.2,2.96,1.63,2.83,https://fbref.com/en/squads/d53c0b06/2017-2018/Lyon-Stats
2018,Lyon,Ligue 1,opponent,26,26,44.1,38,418,3420,38,40,24,35,5,8,75,7,1.05,0.63,1.68,0.92,1.55,39.7,33.6,24.1,57.7,1.05,0.63,1.68,0.88,1.52,https://fbref.com/en/squads/d53c0b06/2017-2018/Lyon-Stats
2018,M'Gladbach,Bundesliga,team,27,25.7,52,34,374,3060,34,46,26,40,6,7,NA,NA,1.35,0.76,2.12,1.18,1.94,51.4,46.6,35.6,82.1,1.51,1.05,2.56,1.37,2.42,https://fbref.com/en/squads/32f3ee20/2017-2018/Monchengladbach-Stats
2018,M'Gladbach,Bundesliga,opponent,27,25.4,48,34,374,3060,34,51,39,47,4,4,53,3,1.5,1.15,2.65,1.38,2.53,51.5,48.5,39.4,87.9,1.52,1.16,2.67,1.43,2.59,https://fbref.com/en/squads/32f3ee20/2017-2018/Monchengladbach-Stats
2018,Mainz 05,Bundesliga,team,27,25.3,44.3,34,374,3060,34,38,27,34,4,4,NA,NA,1.12,0.79,1.91,1,1.79,35.3,32.3,24.2,56.5,1.04,0.71,1.75,0.95,1.66,https://fbref.com/en/squads/a224b06a/2017-2018/Mainz-05-Stats
2018,Mainz 05,Bundesliga,opponent,27,25.7,55.7,34,374,3060,34,51,36,46,5,7,73,3,1.5,1.06,2.56,1.35,2.41,51.5,46.3,34.6,80.9,1.51,1.02,2.53,1.36,2.38,https://fbref.com/en/squads/a224b06a/2017-2018/Mainz-05-Stats
2018,Málaga,La Liga,team,37,27.2,44,38,418,3420,38,24,15,20,4,6,99,8,0.63,0.39,1.03,0.53,0.92,32.4,27.9,20.5,48.4,0.85,0.54,1.39,0.73,1.27,https://fbref.com/en/squads/1c896955/2017-2018/Malaga-Stats
2018,Málaga,La Liga,opponent,37,26.7,56,38,418,3420,38,61,44,55,6,7,76,0,1.61,1.16,2.76,1.45,2.61,53.7,48.3,35.4,83.7,1.41,0.93,2.34,1.27,2.2,https://fbref.com/en/squads/1c896955/2017-2018/Malaga-Stats
2018,Manchester City,Premier League,team,25,26.4,71.1,38,418,3420,38,103,85,97,6,8,NA,NA,2.71,2.24,4.95,2.55,4.79,86.4,80.4,63.3,143.7,2.27,1.67,3.94,2.11,3.78,https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats
2018,Manchester City,Premier League,opponent,25,26.9,28.9,38,418,3420,38,25,17,25,0,2,77,3,0.66,0.45,1.11,0.66,1.11,22.8,21.3,14.8,36.1,0.6,0.39,0.99,0.56,0.95,https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats
2018,Manchester Utd,Premier League,team,27,26.7,54.8,38,418,3420,38,67,53,66,1,3,NA,NA,1.76,1.39,3.16,1.74,3.13,60.7,58.2,43.8,102.1,1.6,1.15,2.75,1.53,2.69,https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats
2018,Manchester Utd,Premier League,opponent,27,26.9,45.2,38,418,3420,38,26,18,25,1,1,69,1,0.68,0.47,1.16,0.66,1.13,41.7,41,29.9,70.8,1.1,0.79,1.88,1.08,1.86,https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats
2018,Marseille,Ligue 1,team,26,27.2,58.3,38,418,3420,38,79,54,74,5,8,81,2,2.08,1.42,3.5,1.95,3.37,72.1,66.1,47,113.1,1.9,1.24,3.13,1.74,2.98,https://fbref.com/en/squads/5725cc7b/2017-2018/Marseille-Stats
2018,Marseille,Ligue 1,opponent,26,26,41.7,38,418,3420,38,45,30,41,4,6,64,5,1.18,0.79,1.97,1.08,1.87,42.8,38.3,26.2,64.5,1.13,0.69,1.81,1.01,1.7,https://fbref.com/en/squads/5725cc7b/2017-2018/Marseille-Stats
2018,Metz,Ligue 1,team,36,27.4,45.3,38,418,3420,38,33,27,30,3,4,78,7,0.87,0.71,1.58,0.79,1.5,37.9,35,27.4,62.4,1,0.72,1.72,0.92,1.64,https://fbref.com/en/squads/f83960ae/2017-2018/Metz-Stats
2018,Metz,Ligue 1,opponent,36,25.8,54.7,38,418,3420,38,74,53,71,3,5,54,5,1.95,1.39,3.34,1.87,3.26,67.1,63.2,48.2,111.4,1.76,1.27,3.03,1.66,2.93,https://fbref.com/en/squads/f83960ae/2017-2018/Metz-Stats
2018,Milan,Serie A,team,23,25,55.9,38,418,3420,38,54,28,50,4,6,NA,NA,1.42,0.74,2.16,1.32,2.05,54.2,49.8,36.3,86.1,1.43,0.95,2.38,1.31,2.27,https://fbref.com/en/squads/dc56fe14/2017-2018/Milan-Stats
2018,Milan,Serie A,opponent,23,27.2,44.1,38,418,3420,38,41,30,39,2,3,80,6,1.08,0.79,1.87,1.03,1.82,39.4,37.2,26.1,63.3,1.04,0.69,1.72,0.98,1.67,https://fbref.com/en/squads/dc56fe14/2017-2018/Milan-Stats
2018,Monaco,Ligue 1,team,32,25.8,51.2,38,418,3420,38,83,56,76,7,8,70,4,2.18,1.47,3.66,2,3.47,61.6,55.7,40.3,96.1,1.62,1.06,2.68,1.47,2.53,https://fbref.com/en/squads/fd6114db/2017-2018/Monaco-Stats
2018,Monaco,Ligue 1,opponent,32,26,48.8,38,418,3420,38,44,34,39,5,5,68,4,1.16,0.89,2.05,1.03,1.92,47,43.8,32.7,76.6,1.24,0.86,2.1,1.15,2.01,https://fbref.com/en/squads/fd6114db/2017-2018/Monaco-Stats
2018,Montpellier,Ligue 1,team,23,26.4,46.9,38,418,3420,38,36,28,36,0,2,72,1,0.95,0.74,1.68,0.95,1.68,42.4,40.8,30.6,71.4,1.11,0.81,1.92,1.07,1.88,https://fbref.com/en/squads/281b0e73/2017-2018/Montpellier-Stats
2018,Montpellier,Ligue 1,opponent,23,26,53.1,38,418,3420,38,33,23,28,5,6,77,2,0.87,0.61,1.47,0.74,1.34,41.7,37.3,27.4,64.7,1.1,0.72,1.82,0.98,1.7,https://fbref.com/en/squads/281b0e73/2017-2018/Montpellier-Stats
2018,Nantes,Ligue 1,team,30,25.6,43.4,38,418,3420,38,36,24,32,4,5,63,6,0.95,0.63,1.58,0.84,1.47,43.3,39.5,28.5,68.1,1.14,0.75,1.89,1.04,1.79,https://fbref.com/en/squads/d7a486cd/2017-2018/Nantes-Stats
2018,Nantes,Ligue 1,opponent,30,26.2,56.6,38,418,3420,38,40,32,37,3,4,73,2,1.05,0.84,1.89,0.97,1.82,41.3,38.3,26.4,64.6,1.09,0.69,1.78,1.01,1.7,https://fbref.com/en/squads/d7a486cd/2017-2018/Nantes-Stats
2018,Napoli,Serie A,team,23,28,63.2,38,418,3420,38,73,45,67,6,8,NA,NA,1.92,1.18,3.11,1.76,2.95,66.6,60.4,48.5,108.9,1.75,1.28,3.03,1.59,2.87,https://fbref.com/en/squads/d48ad4ff/2017-2018/Napoli-Stats
2018,Napoli,Serie A,opponent,23,26.9,36.8,38,418,3420,38,29,19,27,2,2,84,0,0.76,0.5,1.26,0.71,1.21,25.4,23.9,17,40.9,0.67,0.45,1.12,0.63,1.08,https://fbref.com/en/squads/d48ad4ff/2017-2018/Napoli-Stats
2018,Newcastle Utd,Premier League,team,27,25.6,41.7,38,418,3420,38,38,29,38,0,1,NA,NA,1,0.76,1.76,1,1.76,45.3,44.5,30.6,75.1,1.19,0.8,2,1.17,1.98,https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats
2018,Newcastle Utd,Premier League,opponent,27,26.9,58.3,38,418,3420,38,44,32,40,4,6,62,0,1.16,0.84,2,1.05,1.89,53.4,48.7,37.9,86.6,1.41,1,2.4,1.28,2.28,https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats
2018,Nice,Ligue 1,team,31,25,58.3,38,418,3420,38,52,35,44,8,10,80,4,1.37,0.92,2.29,1.16,2.08,51.7,44.3,32.6,76.8,1.36,0.86,2.22,1.17,2.02,https://fbref.com/en/squads/132ebc33/2017-2018/Nice-Stats
2018,Nice,Ligue 1,opponent,31,26.1,41.7,38,418,3420,38,49,38,46,3,5,70,4,1.29,1,2.29,1.21,2.21,48.2,44.4,33.6,78,1.27,0.88,2.15,1.17,2.05,https://fbref.com/en/squads/132ebc33/2017-2018/Nice-Stats
2018,Paris S-G,Ligue 1,team,28,26.1,66.8,38,418,3420,38,100,75,93,7,9,65,6,2.63,1.97,4.61,2.45,4.42,89.2,82.7,65,147.7,2.35,1.71,4.06,2.18,3.89,https://fbref.com/en/squads/e2d8892c/2017-2018/Paris-Saint-Germain-Stats
2018,Paris S-G,Ligue 1,opponent,28,26,33.2,38,418,3420,38,29,19,26,3,5,77,3,0.76,0.5,1.26,0.68,1.18,32.1,28.5,20.5,49,0.85,0.54,1.38,0.75,1.29,https://fbref.com/en/squads/e2d8892c/2017-2018/Paris-Saint-Germain-Stats
2018,RB Leipzig,Bundesliga,team,23,23.4,54.9,34,374,3060,34,57,43,53,4,5,NA,NA,1.68,1.26,2.94,1.56,2.82,54.2,50.5,39.3,89.8,1.59,1.16,2.75,1.49,2.64,https://fbref.com/en/squads/acbb6a5b/2017-2018/RB-Leipzig-Stats
2018,RB Leipzig,Bundesliga,opponent,23,25.7,45.1,34,374,3060,34,53,34,48,5,5,67,4,1.56,1,2.56,1.41,2.41,45.7,41.9,31.9,73.8,1.34,0.94,2.28,1.23,2.17,https://fbref.com/en/squads/acbb6a5b/2017-2018/RB-Leipzig-Stats
2018,Real Madrid,La Liga,team,24,27.1,60.5,38,418,3420,38,91,65,83,8,10,65,4,2.39,1.71,4.11,2.18,3.89,82.2,74.6,57.9,132.4,2.16,1.52,3.69,1.96,3.49,https://fbref.com/en/squads/53a2f082/2017-2018/Real-Madrid-Stats
2018,Real Madrid,La Liga,opponent,24,26.9,39.5,38,418,3420,38,42,34,40,2,4,97,3,1.11,0.89,2,1.05,1.95,44.6,42.2,31.3,73.5,1.17,0.82,2,1.11,1.93,https://fbref.com/en/squads/53a2f082/2017-2018/Real-Madrid-Stats
2018,Real Sociedad,La Liga,team,27,25.9,56.8,38,418,3420,38,64,47,60,4,5,60,5,1.68,1.24,2.92,1.58,2.82,53.9,50.1,38.2,88.3,1.42,1,2.42,1.32,2.32,https://fbref.com/en/squads/e31d1cd9/2017-2018/Real-Sociedad-Stats
2018,Real Sociedad,La Liga,opponent,27,26.8,43.2,38,418,3420,38,58,41,52,6,8,94,1,1.53,1.08,2.61,1.37,2.45,46.9,40.7,33,73.7,1.23,0.87,2.1,1.07,1.94,https://fbref.com/en/squads/e31d1cd9/2017-2018/Real-Sociedad-Stats
2018,Rennes,Ligue 1,team,28,24.2,50.2,38,418,3420,38,48,32,42,6,8,64,5,1.26,0.84,2.11,1.11,1.95,49.4,43.5,32.1,75.6,1.3,0.85,2.15,1.14,1.99,https://fbref.com/en/squads/b3072e00/2017-2018/Rennes-Stats
2018,Rennes,Ligue 1,opponent,28,26.3,49.8,38,418,3420,38,42,32,37,5,8,104,7,1.11,0.84,1.95,0.97,1.82,53.5,47.4,34.3,81.8,1.41,0.9,2.31,1.25,2.15,https://fbref.com/en/squads/b3072e00/2017-2018/Rennes-Stats
2018,Roma,Serie A,team,27,27.4,58,38,418,3420,38,56,37,53,3,6,NA,NA,1.47,0.97,2.45,1.39,2.37,69.3,64.9,48.7,113.7,1.82,1.28,3.11,1.71,2.99,https://fbref.com/en/squads/cf74a709/2017-2018/Roma-Stats
2018,Roma,Serie A,opponent,27,26.8,42,38,418,3420,38,28,22,25,3,5,71,5,0.74,0.58,1.32,0.66,1.24,39.9,36,25.6,61.6,1.05,0.67,1.72,0.95,1.62,https://fbref.com/en/squads/cf74a709/2017-2018/Roma-Stats
2018,Saint-Étienne,Ligue 1,team,30,26.6,51.2,38,418,3420,38,45,31,38,7,11,71,8,1.18,0.82,2,1,1.82,52,44.1,32.9,77,1.37,0.87,2.24,1.16,2.03,https://fbref.com/en/squads/d298ef2c/2017-2018/Saint-Etienne-Stats
2018,Saint-Étienne,Ligue 1,opponent,30,26,48.8,38,418,3420,38,49,30,43,6,7,68,4,1.29,0.79,2.08,1.13,1.92,51.8,46.5,33,79.5,1.36,0.87,2.23,1.22,2.09,https://fbref.com/en/squads/d298ef2c/2017-2018/Saint-Etienne-Stats
2018,Sampdoria,Serie A,team,27,27,53.4,38,418,3420,38,56,33,49,7,8,NA,NA,1.47,0.87,2.34,1.29,2.16,51.3,45.2,32.8,78.1,1.35,0.86,2.21,1.19,2.05,https://fbref.com/en/squads/8ff9e3b3/2017-2018/Sampdoria-Stats
2018,Sampdoria,Serie A,opponent,27,26.9,46.6,38,418,3420,38,59,41,53,6,10,92,4,1.55,1.08,2.63,1.39,2.47,63.2,55.7,42.9,98.6,1.66,1.13,2.79,1.47,2.59,https://fbref.com/en/squads/8ff9e3b3/2017-2018/Sampdoria-Stats
2018,Sassuolo,Serie A,team,28,27.2,43.2,38,418,3420,38,28,16,24,4,10,NA,NA,0.74,0.42,1.16,0.63,1.05,49.4,41.8,29.2,71.1,1.3,0.77,2.07,1.1,1.87,https://fbref.com/en/squads/e2befd26/2017-2018/Sassuolo-Stats
2018,Sassuolo,Serie A,opponent,28,27.2,56.8,38,418,3420,38,57,38,55,2,3,75,4,1.5,1,2.5,1.45,2.45,49.3,47,33.5,80.5,1.3,0.88,2.18,1.24,2.12,https://fbref.com/en/squads/e2befd26/2017-2018/Sassuolo-Stats
2018,Schalke 04,Bundesliga,team,24,26.1,46.7,34,374,3060,34,50,33,40,10,10,NA,NA,1.47,0.97,2.44,1.18,2.15,47.8,40.2,30.4,70.6,1.41,0.9,2.3,1.18,2.08,https://fbref.com/en/squads/c539e393/2017-2018/Schalke-04-Stats
2018,Schalke 04,Bundesliga,opponent,24,25.5,53.3,34,374,3060,34,36,25,33,3,6,65,5,1.06,0.74,1.79,0.97,1.71,42.3,37.8,25,62.8,1.24,0.74,1.98,1.11,1.85,https://fbref.com/en/squads/c539e393/2017-2018/Schalke-04-Stats
2018,Sevilla,La Liga,team,31,27.1,54.5,38,418,3420,38,48,35,44,4,5,97,3,1.26,0.92,2.18,1.16,2.08,56.2,52.4,39.4,91.8,1.48,1.04,2.52,1.38,2.42,https://fbref.com/en/squads/ad2be733/2017-2018/Sevilla-Stats
2018,Sevilla,La Liga,opponent,31,26.9,45.5,38,418,3420,38,57,39,52,5,8,80,3,1.5,1.03,2.53,1.37,2.39,53.5,47.4,33.9,81.3,1.41,0.89,2.3,1.25,2.14,https://fbref.com/en/squads/ad2be733/2017-2018/Sevilla-Stats
2018,Southampton,Premier League,team,26,26.2,51.5,38,418,3420,38,36,23,33,3,3,NA,NA,0.95,0.61,1.55,0.87,1.47,42.1,39.9,31.7,71.6,1.11,0.83,1.94,1.05,1.88,https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats
2018,Southampton,Premier League,opponent,26,26.9,48.5,38,418,3420,38,56,43,55,1,2,51,2,1.47,1.13,2.61,1.45,2.58,48.8,47.3,33.7,81,1.29,0.89,2.17,1.25,2.13,https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats
2018,SPAL,Serie A,team,29,26.7,45.1,38,418,3420,38,37,14,32,5,6,NA,NA,0.97,0.37,1.34,0.84,1.21,37.9,33.3,20.1,53.4,1,0.53,1.53,0.88,1.4,https://fbref.com/en/squads/1d2fe027/2017-2018/SPAL-Stats
2018,SPAL,Serie A,opponent,29,26.8,54.9,38,418,3420,38,55,33,46,9,12,76,4,1.45,0.87,2.32,1.21,2.08,60.1,51.1,37.1,88.2,1.58,0.98,2.56,1.35,2.32,https://fbref.com/en/squads/1d2fe027/2017-2018/SPAL-Stats
2018,Stoke City,Premier League,team,30,27.5,41.3,38,418,3420,38,34,28,34,0,3,NA,NA,0.89,0.74,1.63,0.89,1.63,37.5,35.3,25.8,61.1,0.99,0.68,1.67,0.93,1.61,https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats
2018,Stoke City,Premier League,opponent,30,26.9,58.7,38,418,3420,38,66,49,61,5,5,49,0,1.74,1.29,3.03,1.61,2.89,63.8,60,44.5,104.5,1.68,1.17,2.85,1.58,2.75,https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats
2018,Strasbourg,Ligue 1,team,25,27.2,49.2,38,418,3420,38,44,26,37,7,7,71,4,1.16,0.68,1.84,0.97,1.66,45.4,40.1,28.2,68.3,1.19,0.74,1.94,1.05,1.8,https://fbref.com/en/squads/c0d3eab4/2017-2018/Strasbourg-Stats
2018,Strasbourg,Ligue 1,opponent,25,25.9,50.8,38,418,3420,38,67,45,61,6,7,80,4,1.76,1.18,2.95,1.61,2.79,55.8,50.5,37,87.5,1.47,0.97,2.44,1.33,2.3,https://fbref.com/en/squads/c0d3eab4/2017-2018/Strasbourg-Stats
2018,Stuttgart,Bundesliga,team,26,25.6,46.7,34,374,3060,34,35,22,34,1,3,NA,NA,1.03,0.65,1.68,1,1.65,39.6,37.4,24.1,61.5,1.17,0.71,1.87,1.1,1.81,https://fbref.com/en/squads/598bc722/2017-2018/Stuttgart-Stats
2018,Stuttgart,Bundesliga,opponent,26,25.7,53.3,34,374,3060,34,36,24,32,4,6,46,2,1.06,0.71,1.76,0.94,1.65,45.7,41.1,31.3,72.4,1.34,0.92,2.27,1.21,2.13,https://fbref.com/en/squads/598bc722/2017-2018/Stuttgart-Stats
2018,Swansea City,Premier League,team,26,27.2,45.2,38,418,3420,38,27,20,26,1,1,NA,NA,0.71,0.53,1.24,0.68,1.21,30.5,29.8,18.4,48.2,0.8,0.48,1.29,0.78,1.27,https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats
2018,Swansea City,Premier League,opponent,26,27.1,54.8,38,418,3420,38,54,37,51,3,6,68,0,1.42,0.97,2.39,1.34,2.32,59.5,54.8,42.1,96.9,1.57,1.11,2.67,1.44,2.55,https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats
2018,Torino,Serie A,team,27,28.1,51,38,418,3420,38,53,36,53,0,2,NA,NA,1.39,0.95,2.34,1.39,2.34,47.1,45.6,34.8,80.5,1.24,0.92,2.16,1.2,2.12,https://fbref.com/en/squads/105360fe/2017-2018/Torino-Stats
2018,Torino,Serie A,opponent,27,26.8,49,38,418,3420,38,46,31,41,5,8,72,5,1.21,0.82,2.03,1.08,1.89,52.4,46.5,34.1,80.6,1.38,0.9,2.28,1.22,2.12,https://fbref.com/en/squads/105360fe/2017-2018/Torino-Stats
2018,Tottenham,Premier League,team,25,25.8,61.9,38,418,3420,38,70,51,68,2,3,NA,NA,1.84,1.34,3.18,1.79,3.13,67.3,65,48,113,1.77,1.26,3.03,1.71,2.97,https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats
2018,Tottenham,Premier League,opponent,25,26.9,38.1,38,418,3420,38,35,22,33,2,3,75,1,0.92,0.58,1.5,0.87,1.45,35,32.7,23,55.6,0.92,0.6,1.53,0.86,1.46,https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats
2018,Toulouse,Ligue 1,team,25,23.9,45.6,38,418,3420,38,36,24,28,8,11,92,3,0.95,0.63,1.58,0.74,1.37,46,37.8,28.3,66.1,1.21,0.75,1.96,0.99,1.74,https://fbref.com/en/squads/3f8c4b5f/2017-2018/Toulouse-Stats
2018,Toulouse,Ligue 1,opponent,25,26.2,54.4,38,418,3420,38,53,35,47,6,6,77,9,1.39,0.92,2.32,1.24,2.16,53.3,48.9,39,87.9,1.4,1.03,2.43,1.29,2.31,https://fbref.com/en/squads/3f8c4b5f/2017-2018/Toulouse-Stats
2018,Troyes,Ligue 1,team,25,26.7,42.4,38,418,3420,38,30,21,28,2,3,76,7,0.79,0.55,1.34,0.74,1.29,36.9,34.6,24.7,59.3,0.97,0.65,1.62,0.91,1.56,https://fbref.com/en/squads/54195385/2017-2018/Troyes-Stats
2018,Troyes,Ligue 1,opponent,25,25.9,57.6,38,418,3420,38,58,40,54,4,5,51,5,1.53,1.05,2.58,1.42,2.47,54.2,50.6,35.5,86.2,1.43,0.94,2.36,1.33,2.27,https://fbref.com/en/squads/54195385/2017-2018/Troyes-Stats
2018,Udinese,Serie A,team,27,26.5,44.7,38,418,3420,38,45,27,38,7,7,NA,NA,1.18,0.71,1.89,1,1.71,43.5,38.2,29.7,67.9,1.15,0.78,1.93,1.01,1.79,https://fbref.com/en/squads/04eea015/2017-2018/Udinese-Stats
2018,Udinese,Serie A,opponent,27,27,55.3,38,418,3420,38,58,41,56,2,6,59,5,1.53,1.08,2.61,1.47,2.55,50.7,46.1,32.1,78.2,1.33,0.84,2.18,1.21,2.06,https://fbref.com/en/squads/04eea015/2017-2018/Udinese-Stats
2018,Valencia,La Liga,team,25,24.8,48.9,38,418,3420,38,63,45,55,8,8,103,5,1.66,1.18,2.84,1.45,2.63,55.7,49.7,37.9,87.6,1.46,1,2.46,1.31,2.31,https://fbref.com/en/squads/dcc91a7b/2017-2018/Valencia-Stats
2018,Valencia,La Liga,opponent,25,26.9,51.1,38,418,3420,38,38,28,35,3,5,97,5,1,0.74,1.74,0.92,1.66,44.1,40.3,30.5,70.8,1.16,0.8,1.96,1.06,1.86,https://fbref.com/en/squads/dcc91a7b/2017-2018/Valencia-Stats
2018,Villarreal,La Liga,team,32,26.6,50.5,38,418,3420,38,56,45,52,4,5,113,6,1.47,1.18,2.66,1.37,2.55,50.5,46.7,37.8,84.5,1.33,1,2.32,1.23,2.22,https://fbref.com/en/squads/2a8183b3/2017-2018/Villarreal-Stats
2018,Villarreal,La Liga,opponent,32,26.9,49.5,38,418,3420,38,50,37,45,5,8,83,4,1.32,0.97,2.29,1.18,2.16,52.3,46.2,33.4,79.6,1.38,0.88,2.25,1.22,2.1,https://fbref.com/en/squads/2a8183b3/2017-2018/Villarreal-Stats
2018,Watford,Premier League,team,29,27.9,49.6,38,418,3420,38,42,27,39,3,6,NA,NA,1.11,0.71,1.82,1.03,1.74,47.4,42.6,29.8,72.4,1.25,0.78,2.03,1.12,1.9,https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats
2018,Watford,Premier League,opponent,29,26.9,50.4,38,418,3420,38,63,43,57,6,6,65,3,1.66,1.13,2.79,1.5,2.63,57.9,53.4,35.7,89.1,1.52,0.94,2.46,1.41,2.34,https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats
2018,Werder Bremen,Bundesliga,team,25,26.3,47.5,34,374,3060,34,34,27,34,0,0,NA,NA,1,0.79,1.79,1,1.79,39.9,39.9,30.4,70.2,1.17,0.89,2.07,1.17,2.07,https://fbref.com/en/squads/62add3bf/2017-2018/Werder-Bremen-Stats
2018,Werder Bremen,Bundesliga,opponent,25,25.6,52.5,34,374,3060,34,38,27,36,2,4,47,1,1.12,0.79,1.91,1.06,1.85,48.5,45.3,33.7,79,1.43,0.99,2.42,1.33,2.32,https://fbref.com/en/squads/62add3bf/2017-2018/Werder-Bremen-Stats
2018,West Brom,Premier League,team,24,29.1,40.6,38,418,3420,38,31,24,30,1,1,NA,NA,0.82,0.63,1.45,0.79,1.42,34.4,33.7,23.3,56.9,0.91,0.61,1.52,0.89,1.5,https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats
2018,West Brom,Premier League,opponent,24,26.9,59.4,38,418,3420,38,54,44,53,1,1,56,1,1.42,1.16,2.58,1.39,2.55,48.5,47.7,36.4,84.1,1.28,0.96,2.23,1.26,2.21,https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats
