Season_End_Year,Squad,Comp,Team_or_Opponent,Num_Players,Age,Poss,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,Gls,Ast,G_minus_PK,PK,PKatt,CrdY,CrdR,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per,xA_Per,xG+xA_Per,npxG_Per,npxG+xA_Per,Url
2020,Liverpool,Premier League,team,24,26.6,63.4,38,418,3420,38,83,69,78,5,5,38,1,2.18,1.82,4,2.05,3.87,71.5,67.7,51.8,119.5,1.88,1.36,3.25,1.78,3.15,https://fbref.com/en/squads/822bd0ba/2019-2020/Liverpool-Stats
2020,Liverpool,Premier League,opponent,24,26.3,36.6,38,418,3420,38,32,23,31,1,1,47,0,0.84,0.61,1.45,0.82,1.42,40,39.3,29.1,68.3,1.05,0.76,1.82,1.03,1.8,https://fbref.com/en/squads/822bd0ba/2019-2020/Liverpool-Stats
2020,Lyon,Ligue 1,team,27,24.8,56.4,28,308,2520,28,42,29,37,5,6,49,4,1.5,1.04,2.54,1.32,2.36,37.2,32.8,26.1,58.9,1.33,0.93,2.26,1.17,2.11,https://fbref.com/en/squads/d53c0b06/2019-2020/Lyon-Stats
2020,Lyon,Ligue 1,opponent,27,26.1,43.6,28,308,2520,28,24,15,22,2,3,55,7,0.86,0.54,1.39,0.79,1.32,26,23.7,17.2,40.9,0.93,0.61,1.54,0.85,1.46,https://fbref.com/en/squads/d53c0b06/2019-2020/Lyon-Stats
2020,M'Gladbach,Bundesliga,team,25,26.3,52.4,34,374,3060,34,64,53,60,4,6,77,3,1.88,1.56,3.44,1.76,3.32,66.4,61.7,49.4,111.2,1.95,1.45,3.41,1.82,3.27,https://fbref.com/en/squads/32f3ee20/2019-2020/Monchengladbach-Stats
2020,M'Gladbach,Bundesliga,opponent,25,26,47.6,34,374,3060,34,40,30,39,1,2,86,3,1.18,0.88,2.06,1.15,2.03,42.4,40.9,30.8,71.7,1.25,0.91,2.15,1.2,2.11,https://fbref.com/en/squads/32f3ee20/2019-2020/Monchengladbach-Stats
2020,Mainz 05,Bundesliga,team,25,24.6,43.2,34,374,3060,34,42,34,39,3,3,75,3,1.24,1,2.24,1.15,2.15,44.3,42.2,32,74.1,1.3,0.94,2.24,1.24,2.18,https://fbref.com/en/squads/a224b06a/2019-2020/Mainz-05-Stats
2020,Mainz 05,Bundesliga,opponent,25,26,56.8,34,374,3060,34,64,49,61,3,5,74,4,1.88,1.44,3.32,1.79,3.24,57.3,53.4,43.1,96.5,1.68,1.27,2.95,1.57,2.84,https://fbref.com/en/squads/a224b06a/2019-2020/Mainz-05-Stats
2020,Mallorca,La Liga,team,32,26.8,44.6,38,418,3420,38,39,21,31,8,10,93,5,1.03,0.55,1.58,0.82,1.37,39.2,31.7,22.2,53.9,1.03,0.58,1.61,0.83,1.42,https://fbref.com/en/squads/2aa12281/2019-2020/Mallorca-Stats
2020,Mallorca,La Liga,opponent,32,27.2,55.4,38,418,3420,38,63,39,48,15,16,118,4,1.66,1.03,2.68,1.26,2.29,60.6,48.5,40.2,88.7,1.59,1.06,2.65,1.28,2.33,https://fbref.com/en/squads/2aa12281/2019-2020/Mallorca-Stats
2020,Manchester City,Premier League,team,24,26.9,66.9,38,418,3420,38,100,69,94,6,11,64,4,2.63,1.82,4.45,2.47,4.29,93.1,84.7,66.2,150.9,2.45,1.74,4.19,2.23,3.97,https://fbref.com/en/squads/b8fd03ef/2019-2020/Manchester-City-Stats
2020,Manchester City,Premier League,opponent,24,26.5,33.1,38,418,3420,38,34,25,31,3,3,53,1,0.89,0.66,1.55,0.82,1.47,34.8,32.9,23,56,0.91,0.61,1.52,0.87,1.47,https://fbref.com/en/squads/b8fd03ef/2019-2020/Manchester-City-Stats
2020,Manchester Utd,Premier League,team,29,24.8,56.2,38,418,3420,38,65,43,55,10,14,73,0,1.71,1.13,2.84,1.45,2.58,59.4,48.8,37,85.8,1.56,0.97,2.54,1.28,2.26,https://fbref.com/en/squads/19538871/2019-2020/Manchester-United-Stats
2020,Manchester Utd,Premier League,opponent,29,26.7,43.8,38,418,3420,38,35,24,32,3,3,79,2,0.92,0.63,1.55,0.84,1.47,37.4,35.2,24.7,59.9,0.98,0.65,1.64,0.93,1.58,https://fbref.com/en/squads/19538871/2019-2020/Manchester-United-Stats
2020,Marseille,Ligue 1,team,23,27.1,54,28,308,2520,28,38,28,34,4,6,67,3,1.36,1,2.36,1.21,2.21,34.7,30.2,22.4,52.6,1.24,0.8,2.04,1.08,1.88,https://fbref.com/en/squads/5725cc7b/2019-2020/Marseille-Stats
2020,Marseille,Ligue 1,opponent,23,26.1,46,28,308,2520,28,27,20,23,4,5,52,2,0.96,0.71,1.68,0.82,1.54,30.5,26.8,20.5,47.3,1.09,0.73,1.82,0.96,1.69,https://fbref.com/en/squads/5725cc7b/2019-2020/Marseille-Stats
2020,Metz,Ligue 1,team,24,25.9,45.3,28,308,2520,28,27,20,25,2,4,45,4,0.96,0.71,1.68,0.89,1.61,27.3,24.3,18,42.3,0.98,0.64,1.62,0.87,1.51,https://fbref.com/en/squads/f83960ae/2019-2020/Metz-Stats
2020,Metz,Ligue 1,opponent,24,26.5,54.7,28,308,2520,28,35,25,31,4,4,37,3,1.25,0.89,2.14,1.11,2,34.2,31.2,25,56.2,1.22,0.89,2.12,1.11,2.01,https://fbref.com/en/squads/f83960ae/2019-2020/Metz-Stats
2020,Milan,Serie A,team,32,24.6,55.1,38,418,3420,38,60,38,52,8,9,97,6,1.58,1,2.58,1.37,2.37,59.5,52.8,41.9,94.6,1.56,1.1,2.67,1.39,2.49,https://fbref.com/en/squads/dc56fe14/2019-2020/Milan-Stats
2020,Milan,Serie A,opponent,32,27.1,44.9,38,418,3420,38,45,27,40,5,10,94,8,1.18,0.71,1.89,1.05,1.76,47.1,39.5,25.9,65.5,1.24,0.68,1.92,1.04,1.72,https://fbref.com/en/squads/dc56fe14/2019-2020/Milan-Stats
2020,Monaco,Ligue 1,team,28,26,50.8,28,308,2520,28,44,29,40,4,4,60,10,1.57,1.04,2.61,1.43,2.46,48,44.9,32.3,77.2,1.71,1.15,2.86,1.6,2.76,https://fbref.com/en/squads/fd6114db/2019-2020/Monaco-Stats
2020,Monaco,Ligue 1,opponent,28,26.2,49.2,28,308,2520,28,43,29,37,6,6,46,0,1.54,1.04,2.57,1.32,2.36,39.9,35.4,26.1,61.6,1.43,0.93,2.36,1.27,2.2,https://fbref.com/en/squads/fd6114db/2019-2020/Monaco-Stats
2020,Montpellier,Ligue 1,team,27,28.5,47.6,28,308,2520,28,33,19,31,2,5,55,5,1.18,0.68,1.86,1.11,1.79,32,28.2,20.2,48.3,1.14,0.72,1.86,1.01,1.73,https://fbref.com/en/squads/281b0e73/2019-2020/Montpellier-Stats
2020,Montpellier,Ligue 1,opponent,27,26.1,52.4,28,308,2520,28,32,22,29,3,5,69,7,1.14,0.79,1.93,1.04,1.82,34.1,30.4,23.8,54.2,1.22,0.85,2.07,1.09,1.94,https://fbref.com/en/squads/281b0e73/2019-2020/Montpellier-Stats
2020,Nantes,Ligue 1,team,29,25.4,48.1,28,308,2520,28,23,16,21,2,2,51,2,0.82,0.57,1.39,0.75,1.32,27.8,26.4,21.5,47.9,0.99,0.77,1.76,0.94,1.71,https://fbref.com/en/squads/d7a486cd/2019-2020/Nantes-Stats
2020,Nantes,Ligue 1,opponent,29,26.3,51.9,28,308,2520,28,31,23,28,3,6,57,3,1.11,0.82,1.93,1,1.82,33.6,28.9,22.8,51.7,1.2,0.82,2.01,1.03,1.85,https://fbref.com/en/squads/d7a486cd/2019-2020/Nantes-Stats
2020,Napoli,Serie A,team,25,26.9,59.5,38,418,3420,38,60,45,55,5,5,73,2,1.58,1.18,2.76,1.45,2.63,62.4,58.6,47.5,106.1,1.64,1.25,2.89,1.54,2.79,https://fbref.com/en/squads/d48ad4ff/2019-2020/Napoli-Stats
2020,Napoli,Serie A,opponent,25,27,40.5,38,418,3420,38,49,33,42,7,8,105,2,1.29,0.87,2.16,1.11,1.97,39.4,33.4,23.7,57.1,1.04,0.62,1.66,0.88,1.5,https://fbref.com/en/squads/d48ad4ff/2019-2020/Napoli-Stats
2020,Newcastle Utd,Premier League,team,28,26.5,38.6,38,418,3420,38,38,29,38,0,1,66,3,1,0.76,1.76,1,1.76,33.1,32.3,23.2,55.6,0.87,0.61,1.48,0.85,1.46,https://fbref.com/en/squads/b2b47a98/2019-2020/Newcastle-United-Stats
2020,Newcastle Utd,Premier League,opponent,28,26.5,61.4,38,418,3420,38,56,38,54,2,2,57,2,1.47,1,2.47,1.42,2.42,58.3,56.8,39.8,96.7,1.53,1.05,2.58,1.49,2.54,https://fbref.com/en/squads/b2b47a98/2019-2020/Newcastle-United-Stats
2020,Nice,Ligue 1,team,31,23.9,55,28,308,2520,28,41,30,36,5,5,54,7,1.46,1.07,2.54,1.29,2.36,35.2,31.6,21.2,52.8,1.26,0.76,2.02,1.13,1.88,https://fbref.com/en/squads/132ebc33/2019-2020/Nice-Stats
2020,Nice,Ligue 1,opponent,31,26.1,45,28,308,2520,28,36,21,31,5,7,62,9,1.29,0.75,2.04,1.11,1.86,41.7,36.5,28.8,65.3,1.49,1.03,2.52,1.3,2.33,https://fbref.com/en/squads/132ebc33/2019-2020/Nice-Stats
2020,Nîmes,Ligue 1,team,28,25.4,44.6,28,308,2520,28,29,20,27,2,2,41,6,1.04,0.71,1.75,0.96,1.68,29.6,28.1,21.2,49.3,1.06,0.76,1.82,1,1.76,https://fbref.com/en/squads/1cbf5f9e/2019-2020/Nimes-Stats
2020,Nîmes,Ligue 1,opponent,28,26,55.4,28,308,2520,28,43,28,39,4,4,80,9,1.54,1,2.54,1.39,2.39,44,40.9,32.7,73.6,1.57,1.17,2.74,1.46,2.63,https://fbref.com/en/squads/1cbf5f9e/2019-2020/Nimes-Stats
2020,Norwich City,Premier League,team,30,26,49.3,38,418,3420,38,25,18,23,2,2,68,3,0.66,0.47,1.13,0.61,1.08,38,36.6,26.1,62.7,1,0.69,1.69,0.96,1.65,https://fbref.com/en/squads/1c781004/2019-2020/Norwich-City-Stats
2020,Norwich City,Premier League,opponent,30,26.5,50.7,38,418,3420,38,72,50,68,4,7,58,2,1.89,1.32,3.21,1.79,3.11,61.9,56.7,39.6,96.2,1.63,1.04,2.67,1.49,2.53,https://fbref.com/en/squads/1c781004/2019-2020/Norwich-City-Stats
2020,Osasuna,La Liga,team,31,27.7,47.5,38,418,3420,38,46,26,38,8,8,110,6,1.21,0.68,1.89,1,1.68,44.5,38.4,29,67.4,1.17,0.76,1.93,1.01,1.77,https://fbref.com/en/squads/03c57e2b/2019-2020/Osasuna-Stats
2020,Osasuna,La Liga,opponent,31,27,52.5,38,418,3420,38,54,39,49,5,5,83,4,1.42,1.03,2.45,1.29,2.32,46.2,42.4,30.4,72.8,1.21,0.8,2.01,1.12,1.92,https://fbref.com/en/squads/03c57e2b/2019-2020/Osasuna-Stats
2020,Paderborn 07,Bundesliga,team,27,25.7,45.7,34,374,3060,34,37,26,35,2,4,84,3,1.09,0.76,1.85,1.03,1.79,38.4,35.4,24.1,59.5,1.13,0.71,1.84,1.04,1.75,https://fbref.com/en/squads/d9f93f02/2019-2020/Paderborn-07-Stats
2020,Paderborn 07,Bundesliga,opponent,27,26.1,54.3,34,374,3060,34,73,56,69,4,5,66,1,2.15,1.65,3.79,2.03,3.68,67.5,63.7,50.9,114.6,1.98,1.5,3.48,1.87,3.37,https://fbref.com/en/squads/d9f93f02/2019-2020/Paderborn-07-Stats
2020,Paris S-G,Ligue 1,team,31,27.2,65.6,27,297,2430,27,71,51,65,6,8,50,1,2.63,1.89,4.52,2.41,4.3,70.9,64.8,50.8,115.6,2.63,1.88,4.51,2.4,4.28,https://fbref.com/en/squads/e2d8892c/2019-2020/Paris-Saint-Germain-Stats
2020,Paris S-G,Ligue 1,opponent,31,26.1,34.4,27,297,2430,27,23,16,23,0,0,46,6,0.85,0.59,1.44,0.85,1.44,22.8,22.8,17.8,40.7,0.85,0.66,1.51,0.85,1.51,https://fbref.com/en/squads/e2d8892c/2019-2020/Paris-Saint-Germain-Stats
2020,Parma,Serie A,team,25,28.8,43.6,38,418,3420,38,53,38,49,4,6,81,1,1.39,1,2.39,1.29,2.29,46.6,42.1,31.1,73.1,1.23,0.82,2.04,1.11,1.92,https://fbref.com/en/squads/eab4234c/2019-2020/Parma-Stats
2020,Parma,Serie A,opponent,25,26.9,56.4,38,418,3420,38,57,38,50,7,11,89,3,1.5,1,2.5,1.32,2.32,62.1,54.3,41.5,95.8,1.63,1.09,2.73,1.43,2.52,https://fbref.com/en/squads/eab4234c/2019-2020/Parma-Stats
2020,RB Leipzig,Bundesliga,team,29,24.2,55.5,34,374,3060,34,81,58,76,5,5,53,3,2.38,1.71,4.09,2.24,3.94,71,67.4,52.4,119.8,2.09,1.54,3.63,1.98,3.52,https://fbref.com/en/squads/acbb6a5b/2019-2020/RB-Leipzig-Stats
2020,RB Leipzig,Bundesliga,opponent,29,25.9,44.5,34,374,3060,34,37,28,35,2,2,74,1,1.09,0.82,1.91,1.03,1.85,36.2,34.7,26.3,61,1.06,0.77,1.84,1.02,1.79,https://fbref.com/en/squads/acbb6a5b/2019-2020/RB-Leipzig-Stats
2020,Real Madrid,La Liga,team,26,27.6,59.1,38,418,3420,38,70,52,59,11,11,82,4,1.84,1.37,3.21,1.55,2.92,63.4,55,44.1,99.1,1.67,1.16,2.83,1.45,2.61,https://fbref.com/en/squads/53a2f082/2019-2020/Real-Madrid-Stats
2020,Real Madrid,La Liga,opponent,26,27,40.9,38,418,3420,38,25,21,23,2,2,87,1,0.66,0.55,1.21,0.61,1.16,28.4,26.9,19.5,46.3,0.75,0.51,1.26,0.71,1.22,https://fbref.com/en/squads/53a2f082/2019-2020/Real-Madrid-Stats
2020,Real Sociedad,La Liga,team,27,24.8,56.6,38,418,3420,38,53,38,49,4,5,79,2,1.39,1,2.39,1.29,2.29,45.2,41.5,32.6,74.1,1.19,0.86,2.05,1.09,1.95,https://fbref.com/en/squads/e31d1cd9/2019-2020/Real-Sociedad-Stats
2020,Real Sociedad,La Liga,opponent,27,27.3,43.4,38,418,3420,38,47,33,40,7,9,101,7,1.24,0.87,2.11,1.05,1.92,39.2,32.4,25.1,57.5,1.03,0.66,1.69,0.85,1.51,https://fbref.com/en/squads/e31d1cd9/2019-2020/Real-Sociedad-Stats
2020,Reims,Ligue 1,team,26,25.3,48.8,28,308,2520,28,25,16,20,5,5,52,5,0.89,0.57,1.46,0.71,1.29,28.4,24.7,18.4,43.1,1.01,0.66,1.67,0.88,1.54,https://fbref.com/en/squads/7fdd64e0/2019-2020/Reims-Stats
2020,Reims,Ligue 1,opponent,26,26,51.2,28,308,2520,28,21,13,19,2,6,35,2,0.75,0.46,1.21,0.68,1.14,26.3,21.5,14.8,36.4,0.94,0.53,1.47,0.77,1.3,https://fbref.com/en/squads/7fdd64e0/2019-2020/Reims-Stats
2020,Rennes,Ligue 1,team,26,25.5,49.8,28,308,2520,28,37,26,34,3,5,51,1,1.32,0.93,2.25,1.21,2.14,36.3,32.5,23.6,56.1,1.3,0.84,2.14,1.16,2,https://fbref.com/en/squads/b3072e00/2019-2020/Rennes-Stats
2020,Rennes,Ligue 1,opponent,26,26.2,50.3,28,308,2520,28,23,14,20,3,5,73,2,0.82,0.5,1.32,0.71,1.21,29.4,25.7,18.3,44,1.05,0.65,1.7,0.92,1.57,https://fbref.com/en/squads/b3072e00/2019-2020/Rennes-Stats
2020,Roma,Serie A,team,31,26.9,52.9,38,418,3420,38,73,47,61,12,14,111,7,1.92,1.24,3.16,1.61,2.84,72.6,62.2,47.3,109.5,1.91,1.24,3.15,1.64,2.88,https://fbref.com/en/squads/cf74a709/2019-2020/Roma-Stats
2020,Roma,Serie A,opponent,31,27,47.1,38,418,3420,38,51,33,42,9,10,92,1,1.34,0.87,2.21,1.11,1.97,48.3,40.7,30.4,71.1,1.27,0.8,2.07,1.07,1.87,https://fbref.com/en/squads/cf74a709/2019-2020/Roma-Stats
2020,Saint-Étienne,Ligue 1,team,31,27,48,28,308,2520,28,28,20,23,5,5,59,3,1,0.71,1.71,0.82,1.54,28.8,25.1,18.2,43.3,1.03,0.65,1.68,0.9,1.55,https://fbref.com/en/squads/d298ef2c/2019-2020/Saint-Etienne-Stats
2020,Saint-Étienne,Ligue 1,opponent,31,26,52,28,308,2520,28,45,30,40,5,6,50,2,1.61,1.07,2.68,1.43,2.5,35.4,31.1,22.8,53.9,1.26,0.81,2.08,1.11,1.92,https://fbref.com/en/squads/d298ef2c/2019-2020/Saint-Etienne-Stats
2020,Sampdoria,Serie A,team,31,26,42.4,38,418,3420,38,48,25,39,9,12,111,7,1.26,0.66,1.92,1.03,1.68,51.2,42,30.2,72.3,1.35,0.8,2.14,1.11,1.9,https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats
2020,Sampdoria,Serie A,opponent,31,26.9,57.6,38,418,3420,38,61,41,53,8,9,86,8,1.61,1.08,2.68,1.39,2.47,53.3,46.6,33.4,80,1.4,0.88,2.28,1.23,2.11,https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats
2020,Sassuolo,Serie A,team,31,26.4,57.8,38,418,3420,38,69,49,64,5,6,99,3,1.82,1.29,3.11,1.68,2.97,56,51.4,39.4,90.8,1.47,1.04,2.51,1.35,2.39,https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats
2020,Sassuolo,Serie A,opponent,31,27,42.2,38,418,3420,38,59,40,51,8,9,118,4,1.55,1.05,2.61,1.34,2.39,63.8,56.9,42.2,99.1,1.68,1.11,2.79,1.5,2.61,https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats
2020,Schalke 04,Bundesliga,team,29,24.6,49,34,374,3060,34,35,25,33,2,2,64,2,1.03,0.74,1.76,0.97,1.71,35.4,33.8,25,58.8,1.04,0.73,1.77,1,1.73,https://fbref.com/en/squads/c539e393/2019-2020/Schalke-04-Stats
2020,Schalke 04,Bundesliga,opponent,29,26.2,51,34,374,3060,34,56,35,50,6,6,74,0,1.65,1.03,2.68,1.47,2.5,49.7,45.3,34.6,79.8,1.46,1.02,2.48,1.33,2.35,https://fbref.com/en/squads/c539e393/2019-2020/Schalke-04-Stats
2020,Sevilla,La Liga,team,26,27.7,58.4,38,418,3420,38,53,35,46,7,7,97,1,1.39,0.92,2.32,1.21,2.13,47.1,42,32.5,74.5,1.24,0.86,2.1,1.11,1.96,https://fbref.com/en/squads/ad2be733/2019-2020/Sevilla-Stats
2020,Sevilla,La Liga,opponent,26,27.2,41.6,38,418,3420,38,33,21,30,3,4,100,5,0.87,0.55,1.42,0.79,1.34,33.6,30.5,21,51.5,0.88,0.55,1.44,0.8,1.36,https://fbref.com/en/squads/ad2be733/2019-2020/Sevilla-Stats
2020,Sheffield Utd,Premier League,team,26,26.9,43.1,38,418,3420,38,36,25,35,1,1,63,2,0.95,0.66,1.61,0.92,1.58,41.5,40.8,31.5,72.3,1.09,0.83,1.92,1.07,1.9,https://fbref.com/en/squads/1df6b87e/2019-2020/Sheffield-United-Stats
2020,Sheffield Utd,Premier League,opponent,26,26.7,56.9,38,418,3420,38,39,28,38,1,3,46,0,1.03,0.74,1.76,1,1.74,47.9,45.6,34,79.6,1.26,0.89,2.16,1.2,2.1,https://fbref.com/en/squads/1df6b87e/2019-2020/Sheffield-United-Stats
2020,Southampton,Premier League,team,25,25.9,49.3,38,418,3420,38,51,32,49,2,5,55,4,1.34,0.84,2.18,1.29,2.13,53.9,49.9,31.3,81.2,1.42,0.82,2.24,1.31,2.14,https://fbref.com/en/squads/33c895d4/2019-2020/Southampton-Stats
2020,Southampton,Premier League,opponent,25,26.5,50.7,38,418,3420,38,59,41,56,3,4,67,3,1.55,1.08,2.63,1.47,2.55,53.1,50,34.4,84.4,1.4,0.91,2.3,1.32,2.22,https://fbref.com/en/squads/33c895d4/2019-2020/Southampton-Stats
2020,SPAL,Serie A,team,34,27.5,46.8,38,418,3420,38,27,17,22,5,7,98,4,0.71,0.45,1.16,0.58,1.03,39.1,33.8,23.1,56.9,1.03,0.61,1.64,0.89,1.5,https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats
2020,SPAL,Serie A,opponent,34,27,53.2,38,418,3420,38,74,48,67,7,8,75,1,1.95,1.26,3.21,1.76,3.03,67.5,61.4,47.2,108.7,1.78,1.24,3.02,1.62,2.86,https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats
2020,Strasbourg,Ligue 1,team,25,25.8,49.7,27,297,2430,27,32,21,29,3,4,46,1,1.19,0.78,1.96,1.07,1.85,34.9,31.9,23.6,55.5,1.29,0.87,2.17,1.18,2.06,https://fbref.com/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats
2020,Strasbourg,Ligue 1,opponent,25,26,50.3,27,297,2430,27,32,20,26,6,7,56,3,1.19,0.74,1.93,0.96,1.7,30.8,25.6,16.5,42.1,1.14,0.61,1.75,0.95,1.56,https://fbref.com/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats
2020,Torino,Serie A,team,27,27.3,47.5,38,418,3420,38,44,29,37,7,8,96,7,1.16,0.76,1.92,0.97,1.74,42.4,37.1,26.6,63.7,1.12,0.7,1.82,0.98,1.68,https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats
2020,Torino,Serie A,opponent,27,27,52.5,38,418,3420,38,65,41,55,10,11,110,2,1.71,1.08,2.79,1.45,2.53,62.8,54.4,41.9,96.3,1.65,1.1,2.75,1.43,2.54,https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats
2020,Tottenham,Premier League,team,29,26.7,52.2,38,418,3420,38,56,39,53,3,4,84,3,1.47,1.03,2.5,1.39,2.42,46.1,43,30.8,73.8,1.21,0.81,2.02,1.13,1.94,https://fbref.com/en/squads/361ca564/2019-2020/Tottenham-Hotspur-Stats
2020,Tottenham,Premier League,opponent,29,26.7,47.8,38,418,3420,38,45,27,40,5,7,83,1,1.18,0.71,1.89,1.05,1.76,52,46.9,33.8,80.8,1.37,0.89,2.26,1.24,2.13,https://fbref.com/en/squads/361ca564/2019-2020/Tottenham-Hotspur-Stats
2020,Toulouse,Ligue 1,team,30,25.1,44,28,308,2520,28,21,14,17,4,6,48,5,0.75,0.5,1.25,0.61,1.11,30.1,25.5,18.2,43.7,1.07,0.65,1.72,0.91,1.56,https://fbref.com/en/squads/3f8c4b5f/2019-2020/Toulouse-Stats
2020,Toulouse,Ligue 1,opponent,30,26.1,56,28,308,2520,28,57,47,54,3,5,33,0,2.04,1.68,3.71,1.93,3.61,44.2,40.4,30.2,70.6,1.58,1.08,2.66,1.44,2.52,https://fbref.com/en/squads/3f8c4b5f/2019-2020/Toulouse-Stats
2020,Udinese,Serie A,team,25,26.5,44.7,38,418,3420,38,37,26,37,0,0,77,3,0.97,0.68,1.66,0.97,1.66,40.6,40.6,30.5,71.1,1.07,0.8,1.87,1.07,1.87,https://fbref.com/en/squads/04eea015/2019-2020/Udinese-Stats
2020,Udinese,Serie A,opponent,25,27.2,55.3,38,418,3420,38,51,29,43,8,10,80,5,1.34,0.76,2.11,1.13,1.89,51.7,44,33,76.9,1.36,0.87,2.23,1.16,2.02,https://fbref.com/en/squads/04eea015/2019-2020/Udinese-Stats
2020,Union Berlin,Bundesliga,team,26,27.7,41.8,34,374,3060,34,38,27,34,4,5,71,5,1.12,0.79,1.91,1,1.79,38.3,34.5,25,59.5,1.13,0.73,1.86,1.02,1.75,https://fbref.com/en/squads/7a41008f/2019-2020/Union-Berlin-Stats
2020,Union Berlin,Bundesliga,opponent,26,26.2,58.2,34,374,3060,34,57,41,54,3,4,57,1,1.68,1.21,2.88,1.59,2.79,51.5,48.5,36.1,84.6,1.51,1.06,2.58,1.43,2.49,https://fbref.com/en/squads/7a41008f/2019-2020/Union-Berlin-Stats
2020,Valencia,La Liga,team,28,27,48.9,38,418,3420,38,44,34,39,5,8,80,8,1.16,0.89,2.05,1.03,1.92,40.3,34.3,29.1,63.4,1.06,0.77,1.83,0.9,1.67,https://fbref.com/en/squads/dcc91a7b/2019-2020/Valencia-Stats
2020,Valencia,La Liga,opponent,28,27.1,51.1,38,418,3420,38,52,31,45,7,9,90,4,1.37,0.82,2.18,1.18,2,52.3,45.6,31.1,76.7,1.38,0.82,2.2,1.2,2.02,https://fbref.com/en/squads/dcc91a7b/2019-2020/Valencia-Stats
2020,Valladolid,La Liga,team,30,27.1,44.3,38,418,3420,38,31,19,28,3,6,84,0,0.82,0.5,1.32,0.74,1.24,35.5,30.9,22.4,53.3,0.93,0.59,1.52,0.81,1.4,https://fbref.com/en/squads/17859612/2019-2020/Valladolid-Stats
2020,Valladolid,La Liga,opponent,30,27.3,55.7,38,418,3420,38,43,26,36,7,8,95,4,1.13,0.68,1.82,0.95,1.63,46.3,40.3,31.4,71.7,1.22,0.83,2.04,1.06,1.89,https://fbref.com/en/squads/17859612/2019-2020/Valladolid-Stats
2020,Villarreal,La Liga,team,25,27.6,53.2,38,418,3420,38,62,40,52,10,11,78,1,1.63,1.05,2.68,1.37,2.42,57,48.7,37,85.7,1.5,0.97,2.48,1.28,2.26,https://fbref.com/en/squads/2a8183b3/2019-2020/Villarreal-Stats
2020,Villarreal,La Liga,opponent,25,27.2,46.8,38,418,3420,38,47,35,39,8,9,84,5,1.24,0.92,2.16,1.03,1.95,44.6,37.8,29.2,67,1.17,0.77,1.94,0.99,1.76,https://fbref.com/en/squads/2a8183b3/2019-2020/Villarreal-Stats
2020,Watford,Premier League,team,26,28.9,42.5,38,418,3420,38,35,21,28,7,8,80,3,0.92,0.55,1.47,0.74,1.29,45.1,39.1,28.2,67.3,1.19,0.74,1.93,1.03,1.77,https://fbref.com/en/squads/2abfe087/2019-2020/Watford-Stats
2020,Watford,Premier League,opponent,26,26.5,57.5,38,418,3420,38,61,37,53,8,9,66,1,1.61,0.97,2.58,1.39,2.37,57.3,50.3,34.6,84.9,1.51,0.91,2.42,1.32,2.23,https://fbref.com/en/squads/2abfe087/2019-2020/Watford-Stats
2020,Werder Bremen,Bundesliga,team,30,26.7,48.8,34,374,3060,34,40,30,37,3,6,80,4,1.18,0.88,2.06,1.09,1.97,41.4,36.9,27.5,64.4,1.22,0.81,2.03,1.09,1.89,https://fbref.com/en/squads/62add3bf/2019-2020/Werder-Bremen-Stats
2020,Werder Bremen,Bundesliga,opponent,30,25.9,51.2,34,374,3060,34,66,53,65,1,1,80,6,1.94,1.56,3.5,1.91,3.47,48.1,47.3,36.3,83.6,1.41,1.07,2.48,1.39,2.46,https://fbref.com/en/squads/62add3bf/2019-2020/Werder-Bremen-Stats
2020,West Ham,Premier League,team,29,27.4,44,38,418,3420,38,49,36,45,4,4,64,1,1.29,0.95,2.24,1.18,2.13,46.1,43.1,31.8,74.9,1.21,0.84,2.05,1.13,1.97,https://fbref.com/en/squads/7c21e445/2019-2020/West-Ham-United-Stats
2020,West Ham,Premier League,opponent,29,26.6,56,38,418,3420,38,59,49,54,5,6,45,0,1.55,1.29,2.84,1.42,2.71,61,56.4,46,102.5,1.6,1.21,2.82,1.48,2.7,https://fbref.com/en/squads/7c21e445/2019-2020/West-Ham-United-Stats
2020,Wolfsburg,Bundesliga,team,26,26,48.3,34,374,3060,34,48,33,44,4,4,71,4,1.41,0.97,2.38,1.29,2.26,47.3,44.3,34.1,78.5,1.39,1,2.4,1.3,2.31,https://fbref.com/en/squads/4eaa11d7/2019-2020/Wolfsburg-Stats
