year,last_name, first_name,pitcher_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_type_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2022,Farmer, Buck,571656,Reds,CIN,R,94.6,368,855,5.277777777777778,0.4304093567251462,FF,4-Seamer,15.3,-14.4,-0.9,-6,10.1,-7.4,2.7,37,0.3627450980392157,0.7745098039215687
2022,Rainey, Tanner,663432,Nationals,WSH,R,97,366,521,3.2160493827160495,0.7024952015355086,FF,4-Seamer,11,-13,2,15,8.7,-7.3,1.4,19,0.9166666666666666,0.6544117647058824
2022,Cimber, Adam,643256,Blue Jays,TOR,R,86.5,365,1044,6.444444444444445,0.3496168582375479,FF,4-Seamer,31.6,-31.7,0,0,10.9,-10.9,0,0,0.5049019607843137,0.4485294117647059
2022,Bassitt, Chris,605135,Mets,NYM,R,93.3,365,2886,17.814814814814813,0.12647262647262647,FF,4-Seamer,17.8,-15.7,-2.1,-14,5.5,-8.1,-2.6,-32,0.17892156862745098,0.19852941176470587
2022,Clarke, Taylor,664199,Royals,KC,R,95.6,364,859,5.302469135802469,0.42374854481955765,FF,4-Seamer,12.3,-13.8,1.5,11,5.5,-7.2,-1.7,-23,0.8455882352941176,0.2647058823529412
2022,Martin, Chris,455119,Dodgers,LAD,R,95.3,363,858,5.296296296296297,0.4230769230769231,FF,4-Seamer,15.9,-13.7,-2.2,-16,7.7,-6.8,0.9,13,0.16176470588235295,0.5833333333333334
2022,Muñoz, Andrés,662253,Mariners,SEA,R,100.2,362,1024,6.320987654320987,0.353515625,FF,4-Seamer,13.9,-12.6,-1.3,-10,12.1,-10,2.1,21,0.2769607843137255,0.7058823529411765
2022,Lambert, Jimmy,669424,White Sox,CWS,R,94.3,360,818,5.049382716049383,0.4400977995110024,FF,4-Seamer,12.7,-14.4,1.7,12,7.7,-7.1,0.6,9,0.8700980392156863,0.5318627450980392
2022,Buehler, Walker,621111,Dodgers,LAD,R,95.2,358,1046,6.45679012345679,0.3422562141491396,FF,4-Seamer,13.3,-14.5,1.2,9,5.9,-8,-2.1,-26,0.7696078431372549,0.24019607843137256
2022,Hendricks, Kyle,543294,Cubs,CHC,R,86.9,358,1347,8.314814814814815,0.2657757980697847,FF,4-Seamer,20.4,-19.2,-1.2,-6,6,-5.3,0.7,13,0.30637254901960786,0.5343137254901961
2022,Garrett, Braxton,666129,Marlins,MIA,L,91.4,358,1436,8.864197530864198,0.24930362116991645,FF,4-Seamer,17.1,-15.9,-1.2,-7,9.3,-6.5,2.7,42,0.30637254901960786,0.7745098039215687
2022,Soto, Gregory,642397,Tigers,DET,L,98.7,351,1102,6.802469135802469,0.31851179673321234,FF,4-Seamer,14.5,-12.6,-1.9,-15,11.2,-8.5,2.7,32,0.19852941176470587,0.7745098039215687
2022,Suarez, Robert,663158,Padres,SD,R,97.9,349,801,4.944444444444445,0.43570536828963796,FF,4-Seamer,11.6,-12.3,0.6,5,7.3,-7.3,0,0,0.6176470588235294,0.4485294117647059
2022,Hentges, Sam,656529,Guardians,CLE,L,95.7,348,944,5.827160493827161,0.3686440677966102,FF,4-Seamer,15.1,-13,-2.1,-16,8.4,-6.2,2.2,35,0.17892156862745098,0.7181372549019608
2022,Howard, Spencer,675921,Rangers,TEX,R,94.4,348,692,4.271604938271605,0.5028901734104047,FF,4-Seamer,14.4,-14.2,-0.2,-1,7.6,-6.8,0.8,12,0.47058823529411764,0.5612745098039216
2022,Norris, Daniel,596057,Tigers,DET,L,91.2,347,1012,6.246913580246914,0.34288537549407117,FF,4-Seamer,15.5,-16.4,0.8,5,7.4,-7,0.4,6,0.6593137254901961,0.5049019607843137
2022,Stephens, Jackson,623451,Braves,ATL,R,94.1,345,944,5.827160493827161,0.3654661016949153,FF,4-Seamer,16.2,-14.5,-1.8,-12,6.1,-7,-0.9,-13,0.21323529411764705,0.3431372549019608
2022,Moran, Jovani,663558,Twins,MIN,L,93.4,343,672,4.148148148148148,0.5104166666666666,FF,4-Seamer,13.4,-15.2,1.8,12,2.9,-7.3,-4.4,-60,0.8848039215686274,0.061274509803921566
2022,Lee, Dylan,669276,Braves,ATL,L,92.1,343,754,4.654320987654321,0.45490716180371354,FF,4-Seamer,12.7,-14.9,2.2,15,7,-5.9,1.1,19,0.9338235294117647,0.6176470588235294
2022,Moronta, Reyes,606625,D-backs,AZ,R,95.3,342,641,3.95679012345679,0.5335413416536662,FF,4-Seamer,13.6,-14.8,1.1,8,6.1,-8.5,-2.4,-28,0.7328431372549019,0.2181372549019608
2022,Gutierrez, Vladimir,661269,Reds,CIN,R,92.8,340,684,4.222222222222222,0.49707602339181284,FF,4-Seamer,17.7,-16.6,-1,-6,12,-9,3,33,0.33578431372549017,0.8161764705882353
2022,Thompson, Zach,605507,Pirates,PIT,R,92.3,338,2080,12.839506172839506,0.1625,FF,4-Seamer,18.1,-14.5,-3.6,-25,2,-5.9,-3.9,-66,0.051470588235294115,0.09558823529411764
2022,Cishek, Steve,518553,Nationals,WSH,R,89.3,338,1175,7.253086419753086,0.2876595744680851,FF,4-Seamer,23.1,-22.9,-0.2,-1,12,-11.1,0.9,8,0.47058823529411764,0.5833333333333334
2022,Phelps, David,475479,Blue Jays,TOR,R,93.2,337,1151,7.104938271604938,0.29278887923544744,FF,4-Seamer,13.6,-14.9,1.2,8,8.7,-7.2,1.4,20,0.7696078431372549,0.6544117647058824
2022,Castillo, Max,666721,Royals,KC,R,93,335,697,4.302469135802469,0.4806312769010043,FF,4-Seamer,17.5,-15,-2.5,-16,13,-6.8,6.2,92,0.11764705882352941,0.9926470588235294
2022,Marinaccio, Ron,676760,Yankees,NYY,R,94.6,335,757,4.672839506172839,0.4425363276089828,FF,4-Seamer,13.6,-15.3,1.6,11,12.5,-8.6,3.9,45,0.8553921568627451,0.9117647058823529
2022,Krehbiel, Joey,607216,Orioles,BAL,R,94.4,334,977,6.030864197530864,0.34186284544524054,FF,4-Seamer,15,-14.6,-0.4,-3,9.9,-7.4,2.5,33,0.4338235294117647,0.7450980392156863
2022,Brash, Matt,666374,Mariners,SEA,R,96.9,334,935,5.771604938271605,0.3572192513368984,FF,4-Seamer,15.3,-14.3,-1,-7,11.5,-9.1,2.4,26,0.33578431372549017,0.7352941176470589
2022,Cotton, Jharel,605194,Giants,SF,R,92.7,331,741,4.574074074074074,0.446693657219973,FF,4-Seamer,13,-15.1,2.1,14,8.3,-7,1.3,18,0.928921568627451,0.6421568627450981
2022,Waldichuk, Ken,686610,Athletics,OAK,L,94.1,331,586,3.617283950617284,0.5648464163822525,FF,4-Seamer,15.4,-14.9,-0.6,-4,10.5,-7.6,2.8,37,0.4019607843137255,0.7941176470588235
2022,Houser, Adrian,605288,Brewers,MIL,R,94.3,328,1848,11.407407407407407,0.1774891774891775,FF,4-Seamer,15.5,-14.2,-1.3,-9,9.4,-6.7,2.7,40,0.2769607843137255,0.7745098039215687
2022,Zimmermann, Bruce,669145,Orioles,BAL,L,90.6,328,1130,6.9753086419753085,0.2902654867256637,FF,4-Seamer,16.6,-16.4,-0.2,-1,7.9,-6.2,1.8,29,0.47058823529411764,0.6887254901960784
2022,Garrett, Amir,607237,Royals,KC,L,94.2,327,804,4.962962962962963,0.40671641791044777,FF,4-Seamer,16.6,-14.6,-2,-14,11.2,-7.2,4,56,0.19117647058823528,0.9240196078431373
2022,Gibson, Kyle,502043,Phillies,PHI,R,92,326,2739,16.90740740740741,0.1190215407082877,FF,4-Seamer,16.4,-15,-1.5,-10,6.2,-5.8,0.4,7,0.25245098039215685,0.5049019607843137
2022,Ortega, Oliver,661383,Angels,LAA,R,95.9,323,567,3.5,0.5696649029982364,FF,4-Seamer,15.1,-13.8,-1.3,-9,2.4,-7.5,-5.1,-68,0.2769607843137255,0.029411764705882353
2022,Strzelecki, Peter,657265,Brewers,MIL,R,93.5,322,605,3.734567901234568,0.5322314049586777,FF,4-Seamer,17.6,-16.1,-1.5,-9,11.5,-8.8,2.7,30,0.25245098039215685,0.7745098039215687
2022,Flaherty, Jack,656427,Cardinals,STL,R,93.3,320,662,4.08641975308642,0.48338368580060426,FF,4-Seamer,17.5,-15.9,-1.6,-10,3.6,-8.3,-4.7,-56,0.23039215686274508,0.04656862745098039
2022,Barnes, Matt,598264,Red Sox,BOS,R,95,318,693,4.277777777777778,0.4588744588744589,FF,4-Seamer,13.7,-13.7,0,0,10.9,-6.7,4.2,64,0.5049019607843137,0.9338235294117647
2022,Ort, Kaleb,672391,Red Sox,BOS,R,96.3,316,529,3.265432098765432,0.5973534971644613,FF,4-Seamer,12.9,-14.2,1.2,9,9.4,-8.5,0.9,10,0.7696078431372549,0.5833333333333334
2022,Long, Sam,669674,Giants,SF,L,94.7,314,739,4.561728395061729,0.4248985115020298,FF,4-Seamer,12.4,-14.3,1.9,13,7.5,-7.1,0.4,6,0.9019607843137255,0.5049019607843137
2022,Ragans, Cole,666142,Rangers,TEX,L,92.1,314,706,4.3580246913580245,0.4447592067988669,FF,4-Seamer,14,-14.8,0.8,6,10.7,-6,4.7,79,0.6593137254901961,0.9509803921568627
2022,Ramirez, Noé,598287,D-backs,AZ,R,89.8,314,837,5.166666666666667,0.3751493428912784,FF,4-Seamer,22.6,-20.2,-2.5,-12,10.4,-9.4,1,10,0.11764705882352941,0.6004901960784313
2022,Thompson, Zack,668868,Cardinals,STL,L,94.8,312,575,3.549382716049383,0.542608695652174,FF,4-Seamer,14.5,-14.2,-0.3,-2,7.9,-7.3,0.7,9,0.4534313725490196,0.5343137254901961
2022,Lugo, Seth,607625,Mets,NYM,R,94.4,312,1079,6.660493827160494,0.2891566265060241,FF,4-Seamer,13.4,-15,1.6,11,8.3,-8,0.3,3,0.8553921568627451,0.49754901960784315
2022,Okert, Steven,595345,Marlins,MIA,L,93.7,309,968,5.9753086419753085,0.31921487603305787,FF,4-Seamer,16.5,-15,-1.5,-10,10,-7.4,2.6,35,0.25245098039215685,0.7573529411764706
2022,Domínguez, Seranthony,622554,Phillies,PHI,R,97.6,308,823,5.080246913580247,0.37424058323207776,FF,4-Seamer,14.8,-13.5,-1.3,-10,3.1,-8.8,-5.7,-65,0.2769607843137255,0.022058823529411766
2022,Iglesias, Raisel,628452,Braves,ATL,R,95,307,979,6.04320987654321,0.313585291113381,FF,4-Seamer,14.4,-14.9,0.4,3,9.8,-8.4,1.4,17,0.5955882352941176,0.6544117647058824
2022,Sulser, Cole,642121,Marlins,MIA,R,91.9,306,619,3.8209876543209877,0.49434571890145396,FF,4-Seamer,14.5,-15.9,1.4,9,7.6,-6.9,0.7,11,0.8308823529411765,0.5343137254901961
2022,Machado, Andres,600921,Nationals,WSH,R,95.6,305,997,6.154320987654321,0.3059177532597793,FF,4-Seamer,13.6,-14.3,0.7,5,7,-8.1,-1.1,-13,0.6397058823529411,0.32598039215686275
2022,Wentz, Joey,666214,Tigers,DET,L,92.4,305,555,3.425925925925926,0.5495495495495496,FF,4-Seamer,15.6,-15,-0.5,-3,11.9,-6.3,5.7,90,0.4117647058823529,0.9852941176470589
2022,Leone, Dominic,608678,Giants,SF,R,95.6,304,826,5.098765432098766,0.36803874092009686,FF,4-Seamer,14.4,-14,-0.3,-2,6.1,-7.6,-1.5,-20,0.4534313725490196,0.28431372549019607
2022,Sands, Cole,663485,Twins,MIN,R,91.6,303,603,3.7222222222222223,0.5024875621890548,FF,4-Seamer,20.2,-16.9,-3.4,-20,8.8,-8.2,0.7,8,0.056372549019607844,0.5343137254901961
2022,Armstrong, Shawn,542888,Rays,TB,R,95.3,303,1047,6.462962962962963,0.28939828080229224,FF,4-Seamer,14.2,-14,-0.2,-1,5.2,-7.4,-2.2,-29,0.47058823529411764,0.23039215686274508
2022,Adam, Jason,592094,Rays,TB,R,94.8,302,942,5.814814814814815,0.3205944798301486,FF,4-Seamer,13,-14.3,1.3,9,6.9,-7.4,-0.5,-7,0.803921568627451,0.38480392156862747
2022,Syndergaard, Noah,592789,Phillies,PHI,R,94.1,302,2026,12.506172839506172,0.14906219151036526,FF,4-Seamer,16.7,-14.1,-2.6,-18,5.8,-6.4,-0.6,-9,0.10784313725490197,0.36764705882352944
2022,Gibaut, Ian,664139,Reds,CIN,R,95.8,299,694,4.283950617283951,0.430835734870317,FF,4-Seamer,12.5,-13.6,1.1,8,4.7,-7.4,-2.7,-36,0.7328431372549019,0.19117647058823528
2022,Schreiber, John,670167,Red Sox,BOS,R,94.5,298,1020,6.296296296296297,0.29215686274509806,FF,4-Seamer,21.5,-18.9,-2.6,-14,10.3,-10.5,-0.2,-2,0.10784313725490197,0.4068627450980392
2022,Ginkel, Kevin,656464,D-backs,AZ,R,96.4,297,479,2.95679012345679,0.6200417536534447,FF,4-Seamer,14.8,-12.6,-2.2,-17,11.2,-6.2,5,80,,
2022,Germán, Domingo,593334,Yankees,NYY,R,92.7,295,1081,6.672839506172839,0.272895467160037,FF,4-Seamer,15.7,-16.4,0.7,4,11,-8.7,2.3,26,0.6397058823529411,0.7279411764705882
2022,Strahm, Matt,621381,Red Sox,BOS,L,94.2,292,764,4.716049382716049,0.38219895287958117,FF,4-Seamer,15.1,-15.5,0.4,2,13.5,-8.6,4.8,56,0.5955882352941176,0.9583333333333334
2022,Wainwright, Adam,425794,Cardinals,STL,R,88,291,3133,19.339506172839506,0.09288222151292691,FF,4-Seamer,20.1,-17.9,-2.2,-12,1.4,-5.7,-4.3,-76,0.16176470588235295,0.07107843137254902
2022,Barlow, Scott,605130,Royals,KC,R,93.6,288,1198,7.395061728395062,0.24040066777963273,FF,4-Seamer,19.1,-16,-3.1,-19,3.8,-8.7,-4.9,-57,0.0784313725490196,0.03676470588235294
2022,Leclerc, José,600917,Rangers,TEX,R,96.5,286,782,4.827160493827161,0.3657289002557545,FF,4-Seamer,11.4,-13.8,2.4,18,4,-7.7,-3.7,-48,0.9509803921568627,0.12009803921568628
2022,Tepera, Ryan,572193,Angels,LAA,R,92.6,282,892,5.506172839506172,0.31614349775784756,FF,4-Seamer,15.1,-15.7,0.6,4,7.2,-7.3,-0.1,-2,0.6176470588235294,0.42892156862745096
2022,Rodriguez, Elvin,660730,Tigers,DET,R,93.1,281,534,3.2962962962962963,0.5262172284644194,FF,4-Seamer,13.4,-15,1.6,11,8.9,-6.7,2.2,32,0.8553921568627451,0.7181372549019608
2022,Pruitt, Austin,643493,Athletics,OAK,R,91.4,279,809,4.993827160493828,0.34487021013597036,FF,4-Seamer,17.9,-16.2,-1.7,-11,3.2,-7.1,-3.9,-55,0.22303921568627452,0.09558823529411764
2022,Newcomb, Sean,656794,Cubs,CHC,L,94.3,278,552,3.4074074074074074,0.5036231884057971,FF,4-Seamer,14,-13.8,-0.2,-1,5.7,-6.5,-0.8,-12,0.47058823529411764,0.35049019607843135
2022,Baumann, Mike,657508,Orioles,BAL,R,95.8,278,580,3.580246913580247,0.4793103448275862,FF,4-Seamer,11.9,-13.1,1.2,9,5.5,-6.4,-0.8,-13,0.7696078431372549,0.35049019607843135
2022,Thornton, Trent,663423,Blue Jays,TOR,R,93.8,277,664,4.098765432098766,0.4171686746987952,FF,4-Seamer,13.1,-15.1,2,13,2.5,-7.6,-5.1,-67,0.9166666666666666,0.029411764705882353
2022,Warren, Art,605521,Reds,CIN,R,93.5,273,655,4.04320987654321,0.416793893129771,FF,4-Seamer,15.5,-15.1,-0.4,-3,5.7,-7.3,-1.6,-22,0.4338235294117647,0.27941176470588236
2022,Duffey, Tyler,608648,Twins,MIN,R,92.3,273,741,4.574074074074074,0.3684210526315789,FF,4-Seamer,16.4,-15.4,-1,-7,4.4,-6.6,-2.2,-33,0.33578431372549017,0.23039215686274508
2022,Lamet, Dinelson,659275,Rockies,COL,R,95.4,266,583,3.5987654320987654,0.4562607204116638,FF,4-Seamer,15.4,-13.9,-1.5,-11,6.1,-7.2,-1.1,-16,0.25245098039215685,0.32598039215686275
2022,Payamps, Joel,606303,Athletics,OAK,R,94.8,262,952,5.8765432098765435,0.27521008403361347,FF,4-Seamer,14.7,-14.5,-0.1,-1,9,-7.7,1.2,16,0.4877450980392157,0.6274509803921569
2022,Swarmer, Matt,664161,Cubs,CHC,R,90.5,257,657,4.055555555555555,0.3911719939117199,FF,4-Seamer,18.1,-15.7,-2.4,-15,4.1,-5.4,-1.3,-24,0.13725490196078433,0.3014705882352941
2022,Chafin, Andrew,605177,Tigers,DET,L,91.6,256,899,5.549382716049383,0.28476084538375973,FF,4-Seamer,17.3,-15.4,-1.9,-12,9.6,-5.9,3.7,62,0.19852941176470587,0.8848039215686274
2022,Beede, Tyler,595881,Pirates,PIT,R,95.8,254,1072,6.617283950617284,0.23694029850746268,FF,4-Seamer,16.8,-14.5,-2.4,-16,11,-8.5,2.5,30,0.13725490196078433,0.7450980392156863
2022,Cabrera, Génesis,650893,Cardinals,STL,L,96.1,252,736,4.54320987654321,0.3423913043478261,FF,4-Seamer,11.8,-13.5,1.7,13,7.5,-7.3,0.2,2,0.8700980392156863,0.48284313725490197
2022,Price, David,456034,Dodgers,LAD,L,92.1,251,596,3.6790123456790123,0.4211409395973154,FF,4-Seamer,20.2,-15.7,-4.5,-29,10.6,-6.8,3.8,55,0.024509803921568627,0.8995098039215687
2022,Gott, Trevor,641627,Brewers,MIL,R,95.2,249,761,4.697530864197531,0.3272010512483574,FF,4-Seamer,15.1,-15.4,0.3,2,8.4,-9.4,-1,-10,0.5759803921568627,0.33578431372549017
2022,Cessa, Luis,570666,Reds,CIN,R,93.3,249,1235,7.6234567901234565,0.20161943319838058,FF,4-Seamer,16.8,-14.9,-1.9,-13,7.4,-7,0.4,6,0.19852941176470587,0.5049019607843137
2022,Crismatt, Nabil,622503,Padres,SD,R,90.5,248,1062,6.555555555555555,0.2335216572504708,FF,4-Seamer,19.3,-16.9,-2.4,-14,7.4,-6.7,0.7,10,0.13725490196078433,0.5343137254901961
2022,Gose, Anthony,543238,Guardians,CLE,L,97,248,389,2.4012345679012346,0.6375321336760925,FF,4-Seamer,11.9,-13.7,1.8,13,6.7,-8.6,-1.9,-22,,
2022,Leiter Jr., Mark,643410,Cubs,CHC,R,91.1,246,1086,6.703703703703703,0.2265193370165746,FF,4-Seamer,16.5,-16.4,0,0,5.4,-6.8,-1.4,-21,0.5049019607843137,0.2916666666666667
2022,Cabrera, Edward,665795,Marlins,MIA,R,96,245,1215,7.5,0.20164609053497942,FF,4-Seamer,13.8,-13.4,-0.4,-3,9.8,-7.1,2.6,37,0.4338235294117647,0.7573529411764706
2022,Hand, Brad,543272,Phillies,PHI,L,92.6,244,817,5.04320987654321,0.29865361077111385,FF,4-Seamer,17.1,-14.9,-2.2,-14,10.3,-6.7,3.6,54,0.16176470588235295,0.8676470588235294
2022,Grove, Michael,675627,Dodgers,LAD,R,94.4,241,472,2.9135802469135803,0.510593220338983,FF,4-Seamer,13.4,-14.4,1,7,6.7,-7,-0.3,-4,,
2022,May, Trevor,543507,Mets,NYM,R,96.1,240,465,2.8703703703703702,0.5161290322580645,FF,4-Seamer,12.7,-13.6,1,7,7.9,-7.6,0.2,3,,
2022,Espinoza, Anderson,659262,Cubs,CHC,R,93.9,239,375,2.314814814814815,0.6373333333333333,FF,4-Seamer,16.6,-14.7,-1.8,-12,8.6,-7,1.5,22,,
2022,Barría, Jaime,642545,Angels,LAA,R,92,239,1123,6.932098765432099,0.21282279608192342,FF,4-Seamer,15.8,-15,-0.8,-5,5.8,-6,-0.2,-3,0.3700980392156863,0.4068627450980392
2022,Pérez, Martín,527048,Rangers,TEX,L,92.7,238,2979,18.38888888888889,0.07989258140315542,FF,4-Seamer,17.4,-15.8,-1.6,-10,10.9,-7.7,3.2,41,0.23039215686274508,0.8357843137254902
2022,Nardi, Andrew,677053,Marlins,MIA,L,94.3,237,374,2.308641975308642,0.6336898395721925,FF,4-Seamer,13.3,-14.3,1,7,6.4,-7.1,-0.7,-10,,
2022,Martin, Corbin,656686,D-backs,AZ,R,94,235,429,2.6481481481481484,0.5477855477855478,FF,4-Seamer,14.3,-14.9,0.5,3,6.3,-7.5,-1.2,-16,,
2022,Pressly, Ryan,519151,Astros,HOU,R,94.5,232,711,4.388888888888889,0.3263009845288326,FF,4-Seamer,12.7,-14.4,1.7,12,3.2,-7.1,-3.8,-54,0.8700980392156863,0.11029411764705882
2022,Dunn, Justin,643290,Reds,CIN,R,92.2,231,540,3.3333333333333335,0.42777777777777776,FF,4-Seamer,15.4,-16,0.6,4,8.3,-7.4,0.9,12,0.6176470588235294,0.5833333333333334
2022,Floro, Dylan,571670,Marlins,MIA,R,92.4,230,863,5.327160493827161,0.2665121668597914,FF,4-Seamer,17.6,-15.4,-2.2,-15,10.4,-6.7,3.7,55,0.16176470588235295,0.8848039215686274
2022,Wendelken, J.B.,605525,D-backs,AZ,R,95,228,488,3.0123456790123457,0.4672131147540984,FF,4-Seamer,16,-14.4,-1.6,-11,3.2,-7.7,-4.4,-58,0.23039215686274508,0.061274509803921566
2022,Brogdon, Connor,641401,Phillies,PHI,R,95.1,227,710,4.382716049382716,0.31971830985915495,FF,4-Seamer,13.9,-13.9,0,0,10.8,-7.2,3.6,49,0.5049019607843137,0.8676470588235294
2022,Taylor, Blake,642130,Astros,HOU,L,92.6,226,305,1.882716049382716,0.740983606557377,FF,4-Seamer,15.4,-15,-0.4,-3,2,-6.4,-8.3,-131,,
2022,Kuhnel, Joel,669270,Reds,CIN,R,96.2,224,934,5.765432098765432,0.2398286937901499,FF,4-Seamer,17.1,-13.2,-3.9,-30,7,-7.1,-0.2,-2,0.041666666666666664,0.4068627450980392
2022,Widener, Taylor,642203,D-backs,AZ,R,94,223,329,2.0308641975308643,0.6778115501519757,FF,4-Seamer,15.4,-15.7,0.3,2,7.2,-8.6,-1.4,-16,,
2022,Marte, Yunior,628708,Giants,SF,R,97.8,222,856,5.283950617283951,0.25934579439252337,FF,4-Seamer,14.5,-13.2,-1.2,-9,12.2,-8.6,3.6,42,0.30637254901960786,0.8676470588235294
2022,Liberatore, Matthew,669461,Cardinals,STL,L,93.7,221,650,4.012345679012346,0.34,FF,4-Seamer,14.7,-14.2,-0.5,-4,6.9,-6.2,0.7,11,0.4117647058823529,0.5343137254901961
2022,Frías, Luis,666818,D-backs,AZ,R,96.9,221,356,2.197530864197531,0.6207865168539326,FF,4-Seamer,11.8,-12.4,0.6,5,3.7,-6.5,-2.8,-43,,
2022,Crowe, Wil,640444,Pirates,PIT,R,95.1,221,1380,8.518518518518519,0.16014492753623188,FF,4-Seamer,13.6,-13.9,0.3,2,2.5,-6.8,-4.3,-63,0.5759803921568627,0.07107843137254902
2022,McCarty, Kirk,668948,Guardians,CLE,L,92.5,220,574,3.54320987654321,0.3832752613240418,FF,4-Seamer,13.6,-15.5,1.9,12,7.1,-7,0.1,1,0.9019607843137255,0.4681372549019608
2022,Head, Louis,545343,Orioles,BAL,R,93.6,218,546,3.3703703703703702,0.3992673992673993,FF,4-Seamer,15.7,-16.1,0.4,2,5.5,-9,-3.5,-39,0.5955882352941176,0.14215686274509803
2022,Hill, Tim,657612,Padres,SD,L,91.5,217,745,4.598765432098766,0.2912751677852349,FF,4-Seamer,28.3,-27.5,-0.8,-3,17.4,-16.1,1.2,8,0.3700980392156863,0.6274509803921569
2022,Sborz, Josh,622250,Rangers,TEX,R,97,217,419,2.5864197530864197,0.5178997613365155,FF,4-Seamer,10.5,-12.8,2.4,18,6.2,-7.1,-1,-14,,
2022,Houck, Tanner,656557,Red Sox,BOS,R,95.2,216,918,5.666666666666667,0.23529411764705882,FF,4-Seamer,20.9,-15.3,-5.6,-37,10.4,-9.2,1.2,13,0.00980392156862745,0.6274509803921569
2022,Fairbanks, Pete,664126,Rays,TB,R,99,216,352,2.1728395061728394,0.6136363636363636,FF,4-Seamer,7.5,-9.7,2.2,23,0.1,-5.2,-5.1,-99,,
2022,Nelson, Kyle,669459,D-backs,AZ,L,91.9,215,593,3.6604938271604937,0.3625632377740304,FF,4-Seamer,17.4,-16.3,-1.1,-7,3.9,-7.7,-3.8,-50,0.32598039215686275,0.11029411764705882
2022,Merryweather, Julian,657240,Blue Jays,TOR,R,97.3,215,417,2.574074074074074,0.5155875299760192,FF,4-Seamer,12.2,-12.8,0.6,5,6.5,-7.4,-0.9,-12,,
2022,Vespi, Nick,663989,Orioles,BAL,L,88.5,213,446,2.753086419753086,0.47757847533632286,FF,4-Seamer,30.5,-17.9,-12.5,-70,2.4,-5,-7.5,-148,,
2022,Hudson, Daniel,543339,Dodgers,LAD,R,97,212,406,2.506172839506173,0.5221674876847291,FF,4-Seamer,13.7,-13.9,0.2,1,11.1,-8.7,2.3,27,,
2022,Tetreault, Jackson,676194,Nationals,WSH,R,94.6,211,365,2.253086419753086,0.5780821917808219,FF,4-Seamer,16.3,-14.1,-2.3,-16,9.1,-7,2.1,30,,
2022,Robles, Hansel,570663,Red Sox,BOS,R,96,210,422,2.6049382716049383,0.4976303317535545,FF,4-Seamer,13.8,-14.7,0.9,6,14.6,-9,5.6,62,,
2022,Thornburg, Tyler,592804,Twins,MIN,R,93.5,209,362,2.234567901234568,0.5773480662983426,FF,4-Seamer,12.3,-15.1,2.8,19,6.5,-7.3,-0.8,-11,,
2022,Hembree, Heath,592390,Dodgers,LAD,R,94.2,206,396,2.4444444444444446,0.5202020202020202,FF,4-Seamer,13.7,-14.8,1.1,8,8.7,-7.6,1.1,15,,
2022,Goudeau, Ashton,623485,Rockies,COL,R,92.4,206,375,2.314814814814815,0.5493333333333333,FF,4-Seamer,16.2,-14.7,-1.5,-10,6.5,-5.9,0.6,11,,
2022,Stroman, Marcus,573186,Cubs,CHC,R,92.4,205,2181,13.462962962962964,0.09399358092618065,FF,4-Seamer,18.8,-16.6,-2.2,-13,4.2,-9.1,-4.9,-54,0.16176470588235295,0.03676470588235294
2022,Sánchez, Aníbal,434671,Nationals,WSH,R,89.9,205,1232,7.604938271604938,0.1663961038961039,FF,4-Seamer,17.1,-17,-0.2,-1,3.7,-6.5,-2.8,-43,0.47058823529411764,0.18137254901960784
2022,Santillan, Tony,663574,Reds,CIN,R,96.2,202,408,2.5185185185185186,0.4950980392156863,FF,4-Seamer,15.7,-14.3,-1.4,-10,11.1,-8.7,2.4,28,,
2022,Shreve, Chasen,592741,Mets,NYM,L,90.6,202,474,2.925925925925926,0.42616033755274263,FF,4-Seamer,15.6,-16.8,1.2,7,10.7,-7,3.7,53,,
2022,Mills, Wyatt,670090,Royals,KC,R,91.8,201,503,3.1049382716049383,0.3996023856858847,FF,4-Seamer,24.9,-25.2,0.3,1,13.9,-14,0,0,0.5759803921568627,0.4485294117647059
2022,Silseth, Chase,681217,Angels,LAA,R,95.4,201,501,3.0925925925925926,0.40119760479041916,FF,4-Seamer,14.1,-14.2,0,0,7.3,-7.6,-0.3,-4,0.5049019607843137,0.39950980392156865
2022,Martinez, Seth,661527,Astros,HOU,R,91.9,200,592,3.654320987654321,0.33783783783783783,FF,4-Seamer,19.1,-18.7,-0.4,-2,10.3,-9.3,1,11,0.4338235294117647,0.6004901960784313
2022,Jiménez, Dany,666204,Athletics,OAK,R,93.9,197,539,3.3271604938271606,0.3654916512059369,FF,4-Seamer,13.4,-14.3,0.9,6,3.4,-6.6,-3.2,-49,0.6838235294117647,0.15441176470588236
2022,Sanchez, Aaron,592717,Twins,MIN,R,92.4,197,1006,6.209876543209877,0.19582504970178927,FF,4-Seamer,18.2,-15.7,-2.5,-16,11.2,-7.1,4.1,57,0.11764705882352941,0.9313725490196079
2022,Familia, Jeurys,544727,Red Sox,BOS,R,95.4,197,817,5.04320987654321,0.24112607099143207,FF,4-Seamer,16.4,-13.8,-2.6,-19,10.2,-7.1,3.1,43,0.10784313725490197,0.8259803921568627
