Season_End_Year,Squad,Comp,Team_or_Opponent,Num_Players,Age,Poss,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,Gls,Ast,G_minus_PK,PK,PKatt,CrdY,CrdR,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per,xA_Per,xG+xA_Per,npxG_Per,npxG+xA_Per,Url
2019,Liverpool,Premier League,team,23,26.1,61.7,38,418,3420,38,86,55,79,7,7,39,2,2.26,1.45,3.71,2.08,3.53,75.5,70.2,49.8,120,1.99,1.31,3.3,1.85,3.16,https://fbref.com/en/squads/822bd0ba/2018-2019/Liverpool-Stats
2019,Liverpool,Premier League,opponent,23,26.9,38.3,38,418,3420,38,22,16,22,0,1,48,1,0.58,0.42,1,0.58,1,31,30.2,21.1,51.4,0.82,0.56,1.37,0.8,1.35,https://fbref.com/en/squads/822bd0ba/2018-2019/Liverpool-Stats
2019,Lyon,Ligue 1,team,25,24.4,60.8,38,418,3420,38,70,54,65,5,10,55,3,1.84,1.42,3.26,1.71,3.13,73.8,66.5,51.6,118,1.94,1.36,3.3,1.75,3.11,https://fbref.com/en/squads/d53c0b06/2018-2019/Lyon-Stats
2019,Lyon,Ligue 1,opponent,25,26.2,39.2,38,418,3420,38,43,27,38,5,5,70,10,1.13,0.71,1.84,1,1.71,42.2,38.4,28.4,66.8,1.11,0.75,1.86,1.01,1.76,https://fbref.com/en/squads/d53c0b06/2018-2019/Lyon-Stats
2019,M'Gladbach,Bundesliga,team,22,26.5,53.1,34,374,3060,34,53,43,49,4,7,43,0,1.56,1.26,2.82,1.44,2.71,51.1,45.8,34.7,80.4,1.5,1.02,2.52,1.35,2.37,https://fbref.com/en/squads/32f3ee20/2018-2019/Monchengladbach-Stats
2019,M'Gladbach,Bundesliga,opponent,22,25.9,46.9,34,374,3060,34,42,27,39,3,3,59,2,1.24,0.79,2.03,1.15,1.94,49.6,47.3,35.3,82.6,1.46,1.04,2.5,1.39,2.43,https://fbref.com/en/squads/32f3ee20/2018-2019/Monchengladbach-Stats
2019,Mainz 05,Bundesliga,team,28,24.2,46.1,34,374,3060,34,44,30,41,3,3,56,0,1.29,0.88,2.18,1.21,2.09,48.5,46.3,32.8,79,1.43,0.96,2.39,1.36,2.32,https://fbref.com/en/squads/a224b06a/2018-2019/Mainz-05-Stats
2019,Mainz 05,Bundesliga,opponent,28,26,53.9,34,374,3060,34,57,46,54,3,4,49,2,1.68,1.35,3.03,1.59,2.94,57.2,54.2,42,96.2,1.68,1.24,2.92,1.59,2.83,https://fbref.com/en/squads/a224b06a/2018-2019/Mainz-05-Stats
2019,Manchester City,Premier League,team,21,26.7,67.8,38,418,3420,38,91,71,88,3,4,44,1,2.39,1.87,4.26,2.32,4.18,84.6,81.6,65.1,146.7,2.23,1.71,3.94,2.15,3.86,https://fbref.com/en/squads/b8fd03ef/2018-2019/Manchester-City-Stats
2019,Manchester City,Premier League,opponent,21,26.6,32.2,38,418,3420,38,23,14,19,4,4,54,2,0.61,0.37,0.97,0.5,0.87,25.1,22.2,18.4,40.7,0.66,0.49,1.15,0.58,1.07,https://fbref.com/en/squads/b8fd03ef/2018-2019/Manchester-City-Stats
2019,Manchester Utd,Premier League,team,28,26.3,54.5,38,418,3420,38,65,40,56,9,12,75,4,1.71,1.05,2.76,1.47,2.53,58.8,49.6,38,87.6,1.55,1,2.55,1.3,2.3,https://fbref.com/en/squads/19538871/2018-2019/Manchester-United-Stats
2019,Manchester Utd,Premier League,opponent,28,26.9,45.5,38,418,3420,38,51,37,45,6,6,67,1,1.34,0.97,2.32,1.18,2.16,46.2,41.6,33.2,74.8,1.21,0.87,2.09,1.09,1.97,https://fbref.com/en/squads/19538871/2018-2019/Manchester-United-Stats
2019,Marseille,Ligue 1,team,24,26.9,55.5,38,418,3420,38,59,45,55,4,5,82,8,1.55,1.18,2.74,1.45,2.63,52.6,48.8,33.5,82.4,1.38,0.88,2.27,1.29,2.17,https://fbref.com/en/squads/5725cc7b/2018-2019/Marseille-Stats
2019,Marseille,Ligue 1,opponent,24,25.9,44.5,38,418,3420,38,52,29,42,10,12,69,3,1.37,0.76,2.13,1.11,1.87,46.2,37,24.4,61.4,1.22,0.64,1.86,0.97,1.62,https://fbref.com/en/squads/5725cc7b/2018-2019/Marseille-Stats
2019,Milan,Serie A,team,23,24.8,54.2,38,418,3420,38,52,35,49,3,4,80,5,1.37,0.92,2.29,1.29,2.21,48.1,45,34.3,79.3,1.26,0.9,2.17,1.18,2.09,https://fbref.com/en/squads/dc56fe14/2018-2019/Milan-Stats
2019,Milan,Serie A,opponent,23,26.9,45.8,38,418,3420,38,35,21,31,4,5,69,5,0.92,0.55,1.47,0.82,1.37,40,36.2,28.1,64.2,1.05,0.74,1.79,0.95,1.69,https://fbref.com/en/squads/dc56fe14/2018-2019/Milan-Stats
2019,Monaco,Ligue 1,team,42,25.6,49.8,38,418,3420,38,38,25,34,4,5,91,6,1,0.66,1.66,0.89,1.55,48.7,45,30.9,75.9,1.28,0.81,2.1,1.18,2,https://fbref.com/en/squads/fd6114db/2018-2019/Monaco-Stats
2019,Monaco,Ligue 1,opponent,42,25.9,50.2,38,418,3420,38,55,43,50,5,8,68,4,1.45,1.13,2.58,1.32,2.45,47.2,41.1,31.7,72.7,1.24,0.83,2.07,1.08,1.91,https://fbref.com/en/squads/fd6114db/2018-2019/Monaco-Stats
2019,Montpellier,Ligue 1,team,25,28,47.8,38,418,3420,38,50,28,47,3,3,60,4,1.32,0.74,2.05,1.24,1.97,45.2,43,31.8,74.8,1.19,0.84,2.03,1.13,1.97,https://fbref.com/en/squads/281b0e73/2018-2019/Montpellier-Stats
2019,Montpellier,Ligue 1,opponent,25,26.1,52.2,38,418,3420,38,40,25,37,3,5,65,5,1.05,0.66,1.71,0.97,1.63,43.2,39.5,29.1,68.6,1.14,0.77,1.9,1.04,1.8,https://fbref.com/en/squads/281b0e73/2018-2019/Montpellier-Stats
2019,Nantes,Ligue 1,team,33,25.9,50.1,38,418,3420,38,47,28,41,6,8,72,6,1.24,0.74,1.97,1.08,1.82,47.7,41.6,27.3,68.9,1.25,0.72,1.97,1.09,1.81,https://fbref.com/en/squads/d7a486cd/2018-2019/Nantes-Stats
2019,Nantes,Ligue 1,opponent,33,26.1,49.9,38,418,3420,38,48,35,44,4,8,79,4,1.26,0.92,2.18,1.16,2.08,47.9,41.7,31.1,72.8,1.26,0.82,2.08,1.1,1.92,https://fbref.com/en/squads/d7a486cd/2018-2019/Nantes-Stats
2019,Napoli,Serie A,team,26,27,59.4,38,418,3420,38,73,54,70,3,4,72,5,1.92,1.42,3.34,1.84,3.26,68.1,65.4,53.8,119.2,1.79,1.42,3.21,1.72,3.14,https://fbref.com/en/squads/d48ad4ff/2018-2019/Napoli-Stats
2019,Napoli,Serie A,opponent,26,27,40.6,38,418,3420,38,36,28,32,4,4,86,5,0.95,0.74,1.68,0.84,1.58,34.5,31.4,23.8,55.2,0.91,0.63,1.53,0.83,1.45,https://fbref.com/en/squads/d48ad4ff/2018-2019/Napoli-Stats
2019,Newcastle Utd,Premier League,team,24,26.9,40.4,38,418,3420,38,41,33,40,1,3,57,2,1.08,0.87,1.95,1.05,1.92,38.8,36.5,26.4,63,1.02,0.7,1.72,0.96,1.66,https://fbref.com/en/squads/b2b47a98/2018-2019/Newcastle-United-Stats
2019,Newcastle Utd,Premier League,opponent,24,26.8,59.6,38,418,3420,38,47,32,41,6,6,58,1,1.24,0.84,2.08,1.08,1.92,52.8,48.3,35.6,83.9,1.39,0.94,2.33,1.27,2.21,https://fbref.com/en/squads/b2b47a98/2018-2019/Newcastle-United-Stats
2019,Nice,Ligue 1,team,30,24.2,55.6,38,418,3420,38,27,18,22,5,9,72,5,0.71,0.47,1.18,0.58,1.05,44.2,37.4,28.9,66.3,1.16,0.76,1.92,0.99,1.75,https://fbref.com/en/squads/132ebc33/2018-2019/Nice-Stats
2019,Nice,Ligue 1,opponent,30,25.8,44.4,38,418,3420,38,34,25,31,3,6,66,6,0.89,0.66,1.55,0.82,1.47,49,44.4,31.8,76.3,1.29,0.84,2.13,1.17,2.01,https://fbref.com/en/squads/132ebc33/2018-2019/Nice-Stats
2019,Nîmes,Ligue 1,team,23,24.1,45.4,38,418,3420,38,55,37,51,4,6,69,5,1.45,0.97,2.42,1.34,2.32,47.9,43.3,32.5,75.8,1.26,0.86,2.12,1.14,2,https://fbref.com/en/squads/1cbf5f9e/2018-2019/Nimes-Stats
2019,Nîmes,Ligue 1,opponent,23,26.1,54.6,38,418,3420,38,58,43,54,4,5,86,7,1.53,1.13,2.66,1.42,2.55,55.8,52,39.6,91.6,1.47,1.04,2.51,1.37,2.41,https://fbref.com/en/squads/1cbf5f9e/2018-2019/Nimes-Stats
2019,Nürnberg,Bundesliga,team,27,24.9,42.3,34,374,3060,34,25,16,23,2,6,58,4,0.74,0.47,1.21,0.68,1.15,33,28.5,18.7,47.2,0.97,0.55,1.52,0.84,1.39,https://fbref.com/en/squads/6f2c108c/2018-2019/Nurnberg-Stats
2019,Nürnberg,Bundesliga,opponent,27,25.8,57.7,34,374,3060,34,66,45,64,2,4,56,1,1.94,1.32,3.26,1.88,3.21,55.7,52.6,38,90.6,1.64,1.12,2.75,1.55,2.67,https://fbref.com/en/squads/6f2c108c/2018-2019/Nurnberg-Stats
2019,Paris S-G,Ligue 1,team,30,26.2,64.1,38,418,3420,38,103,72,93,10,12,64,4,2.71,1.89,4.61,2.45,4.34,91,82,63.9,145.9,2.4,1.68,4.08,2.16,3.84,https://fbref.com/en/squads/e2d8892c/2018-2019/Paris-Saint-Germain-Stats
2019,Paris S-G,Ligue 1,opponent,30,25.9,35.9,38,418,3420,38,32,23,27,5,6,53,5,0.84,0.61,1.45,0.71,1.32,35.8,31.1,22.7,53.8,0.94,0.6,1.54,0.82,1.41,https://fbref.com/en/squads/e2d8892c/2018-2019/Paris-Saint-Germain-Stats
2019,Parma,Serie A,team,31,29.4,37.3,38,418,3420,38,40,22,36,4,5,82,3,1.05,0.58,1.63,0.95,1.53,38.6,34.8,22.6,57.3,1.02,0.59,1.61,0.92,1.51,https://fbref.com/en/squads/eab4234c/2018-2019/Parma-Stats
2019,Parma,Serie A,opponent,31,26.7,62.7,38,418,3420,38,57,38,49,8,8,84,4,1.5,1,2.5,1.29,2.29,65.2,59.2,43.1,102.3,1.72,1.14,2.85,1.56,2.69,https://fbref.com/en/squads/eab4234c/2018-2019/Parma-Stats
2019,Rayo Vallecano,La Liga,team,29,26.6,48.7,38,418,3420,38,40,24,35,5,5,101,8,1.05,0.63,1.68,0.92,1.55,40.8,37,26.2,63.2,1.07,0.69,1.76,0.97,1.66,https://fbref.com/en/squads/98e8af82/2018-2019/Rayo-Vallecano-Stats
2019,Rayo Vallecano,La Liga,opponent,29,26.9,51.3,38,418,3420,38,69,51,62,7,11,73,3,1.82,1.34,3.16,1.63,2.97,54.5,46.2,34.3,80.5,1.43,0.9,2.34,1.22,2.12,https://fbref.com/en/squads/98e8af82/2018-2019/Rayo-Vallecano-Stats
2019,RB Leipzig,Bundesliga,team,23,24,49.3,34,374,3060,34,63,41,58,5,7,61,1,1.85,1.21,3.06,1.71,2.91,60.8,55.5,41.6,97.1,1.79,1.22,3.01,1.63,2.85,https://fbref.com/en/squads/acbb6a5b/2018-2019/RB-Leipzig-Stats
2019,RB Leipzig,Bundesliga,opponent,23,25.8,50.7,34,374,3060,34,28,16,23,5,6,58,2,0.82,0.47,1.29,0.68,1.15,35.1,30.5,21.8,52.3,1.03,0.64,1.67,0.9,1.54,https://fbref.com/en/squads/acbb6a5b/2018-2019/RB-Leipzig-Stats
2019,Real Madrid,La Liga,team,27,27.1,60,38,418,3420,38,61,39,52,9,9,79,6,1.61,1.03,2.63,1.37,2.39,61.3,54.8,42.9,97.6,1.61,1.13,2.74,1.44,2.57,https://fbref.com/en/squads/53a2f082/2018-2019/Real-Madrid-Stats
2019,Real Madrid,La Liga,opponent,27,26.8,40,38,418,3420,38,46,32,40,6,8,93,3,1.21,0.84,2.05,1.05,1.89,45.6,40.4,30.5,71,1.2,0.8,2,1.06,1.87,https://fbref.com/en/squads/53a2f082/2018-2019/Real-Madrid-Stats
2019,Real Sociedad,La Liga,team,30,24.9,51.6,38,418,3420,38,44,27,36,8,10,80,4,1.16,0.71,1.87,0.95,1.66,46.5,39.3,29.2,68.5,1.22,0.77,1.99,1.03,1.8,https://fbref.com/en/squads/e31d1cd9/2018-2019/Real-Sociedad-Stats
2019,Real Sociedad,La Liga,opponent,30,26.9,48.4,38,418,3420,38,44,30,42,2,3,107,3,1.16,0.79,1.95,1.11,1.89,43.9,41.5,29.3,70.8,1.15,0.77,1.93,1.09,1.86,https://fbref.com/en/squads/e31d1cd9/2018-2019/Real-Sociedad-Stats
2019,Reims,Ligue 1,team,27,26.2,43.3,38,418,3420,38,39,27,37,2,2,67,2,1.03,0.71,1.74,0.97,1.68,40.6,39.1,28.4,67.5,1.07,0.75,1.82,1.03,1.78,https://fbref.com/en/squads/7fdd64e0/2018-2019/Reims-Stats
2019,Reims,Ligue 1,opponent,27,25.9,56.7,38,418,3420,38,40,22,33,7,7,54,5,1.05,0.58,1.63,0.87,1.45,44.9,39.6,27.7,67.2,1.18,0.73,1.91,1.04,1.77,https://fbref.com/en/squads/7fdd64e0/2018-2019/Reims-Stats
2019,Rennes,Ligue 1,team,28,25.7,50.7,38,418,3420,38,53,34,46,7,10,68,3,1.39,0.89,2.29,1.21,2.11,52.2,44.7,31.5,76.2,1.37,0.83,2.2,1.18,2,https://fbref.com/en/squads/b3072e00/2018-2019/Rennes-Stats
2019,Rennes,Ligue 1,opponent,28,26.3,49.3,38,418,3420,38,51,39,47,4,5,84,7,1.34,1.03,2.37,1.24,2.26,48.7,44.8,33.8,78.6,1.28,0.89,2.17,1.18,2.07,https://fbref.com/en/squads/b3072e00/2018-2019/Rennes-Stats
2019,Roma,Serie A,team,26,27.5,51.7,38,418,3420,38,66,41,60,6,6,88,2,1.74,1.08,2.82,1.58,2.66,64.3,59.8,43.5,103.2,1.69,1.14,2.84,1.57,2.72,https://fbref.com/en/squads/cf74a709/2018-2019/Roma-Stats
2019,Roma,Serie A,opponent,26,26.7,48.3,38,418,3420,38,47,34,43,4,7,70,3,1.24,0.89,2.13,1.13,2.03,54.4,49.1,36.7,85.7,1.43,0.96,2.4,1.29,2.26,https://fbref.com/en/squads/cf74a709/2018-2019/Roma-Stats
2019,Saint-Étienne,Ligue 1,team,29,27.8,52.7,38,418,3420,38,56,40,51,5,5,63,7,1.47,1.05,2.53,1.34,2.39,55.8,52,35.5,87.5,1.47,0.93,2.4,1.37,2.3,https://fbref.com/en/squads/d298ef2c/2018-2019/Saint-Etienne-Stats
2019,Saint-Étienne,Ligue 1,opponent,29,25.7,47.3,38,418,3420,38,40,29,33,7,9,70,5,1.05,0.76,1.82,0.87,1.63,50.3,43.8,34.2,78,1.32,0.9,2.22,1.15,2.05,https://fbref.com/en/squads/d298ef2c/2018-2019/Saint-Etienne-Stats
2019,Sampdoria,Serie A,team,24,26.1,55.3,38,418,3420,38,60,41,50,10,12,89,3,1.58,1.08,2.66,1.32,2.39,49.8,40.8,31.9,72.7,1.31,0.84,2.15,1.07,1.91,https://fbref.com/en/squads/8ff9e3b3/2018-2019/Sampdoria-Stats
2019,Sampdoria,Serie A,opponent,24,26.7,44.7,38,418,3420,38,50,27,43,7,8,92,5,1.32,0.71,2.03,1.13,1.84,52.7,46.8,33.4,80.2,1.39,0.88,2.27,1.23,2.11,https://fbref.com/en/squads/8ff9e3b3/2018-2019/Sampdoria-Stats
2019,Sassuolo,Serie A,team,29,25.4,54,38,418,3420,38,50,33,45,5,5,87,8,1.32,0.87,2.18,1.18,2.05,46.4,42.7,31,73.7,1.22,0.82,2.04,1.12,1.94,https://fbref.com/en/squads/e2befd26/2018-2019/Sassuolo-Stats
2019,Sassuolo,Serie A,opponent,29,27,46,38,418,3420,38,58,38,54,4,8,85,4,1.53,1,2.53,1.42,2.42,57.2,51.2,36.9,88.1,1.51,0.97,2.48,1.35,2.32,https://fbref.com/en/squads/e2befd26/2018-2019/Sassuolo-Stats
2019,Schalke 04,Bundesliga,team,32,25.8,45.4,34,374,3060,34,37,23,30,7,9,72,5,1.09,0.68,1.76,0.88,1.56,43.1,36.3,25.8,62.1,1.27,0.76,2.03,1.07,1.83,https://fbref.com/en/squads/c539e393/2018-2019/Schalke-04-Stats
2019,Schalke 04,Bundesliga,opponent,32,25.9,54.6,34,374,3060,34,54,35,49,5,6,66,4,1.59,1.03,2.62,1.44,2.47,49.8,45.2,32.1,77.4,1.46,0.95,2.41,1.33,2.28,https://fbref.com/en/squads/c539e393/2018-2019/Schalke-04-Stats
2019,Sevilla,La Liga,team,27,27.9,52.2,38,418,3420,38,61,47,56,5,6,114,6,1.61,1.24,2.84,1.47,2.71,63.5,58.8,43.7,102.5,1.67,1.15,2.82,1.55,2.7,https://fbref.com/en/squads/ad2be733/2018-2019/Sevilla-Stats
2019,Sevilla,La Liga,opponent,27,27,47.8,38,418,3420,38,46,29,40,6,7,99,3,1.21,0.76,1.97,1.05,1.82,44.1,38.7,29.1,67.8,1.16,0.77,1.92,1.02,1.78,https://fbref.com/en/squads/ad2be733/2018-2019/Sevilla-Stats
2019,Southampton,Premier League,team,30,25.4,43.9,38,418,3420,38,44,27,40,4,5,73,3,1.16,0.71,1.87,1.05,1.76,47.5,43.9,28.1,72.1,1.25,0.74,1.99,1.16,1.9,https://fbref.com/en/squads/33c895d4/2018-2019/Southampton-Stats
2019,Southampton,Premier League,opponent,30,26.7,56.1,38,418,3420,38,62,49,60,2,3,62,1,1.63,1.29,2.92,1.58,2.87,55.7,53.4,38.2,91.6,1.47,1,2.47,1.41,2.41,https://fbref.com/en/squads/33c895d4/2018-2019/Southampton-Stats
2019,SPAL,Serie A,team,28,27.8,50.6,38,418,3420,38,44,30,37,7,8,112,3,1.16,0.79,1.95,0.97,1.76,41.5,35.5,23.5,59,1.09,0.62,1.71,0.93,1.55,https://fbref.com/en/squads/1d2fe027/2018-2019/SPAL-Stats
2019,SPAL,Serie A,opponent,28,26.6,49.4,38,418,3420,38,56,38,51,5,5,106,5,1.47,1,2.47,1.34,2.34,48.6,44.8,31.8,76.6,1.28,0.84,2.11,1.18,2.01,https://fbref.com/en/squads/1d2fe027/2018-2019/SPAL-Stats
2019,Strasbourg,Ligue 1,team,26,26.2,50.2,38,418,3420,38,57,43,52,5,7,70,4,1.5,1.13,2.63,1.37,2.5,42.2,36.8,27.7,64.5,1.11,0.73,1.84,0.97,1.7,https://fbref.com/en/squads/c0d3eab4/2018-2019/Strasbourg-Stats
2019,Strasbourg,Ligue 1,opponent,26,26,49.8,38,418,3420,38,47,30,40,7,9,64,6,1.24,0.79,2.03,1.05,1.84,49.6,42.8,30.8,73.5,1.31,0.81,2.12,1.13,1.93,https://fbref.com/en/squads/c0d3eab4/2018-2019/Strasbourg-Stats
2019,Stuttgart,Bundesliga,team,26,26.3,45.9,34,374,3060,34,32,26,31,1,1,64,5,0.94,0.76,1.71,0.91,1.68,39,38.3,28.3,66.6,1.15,0.83,1.98,1.13,1.96,https://fbref.com/en/squads/598bc722/2018-2019/Stuttgart-Stats
2019,Stuttgart,Bundesliga,opponent,26,26,54.1,34,374,3060,34,66,48,64,2,3,55,2,1.94,1.41,3.35,1.88,3.29,57.4,55.1,38.7,93.8,1.69,1.14,2.83,1.62,2.76,https://fbref.com/en/squads/598bc722/2018-2019/Stuttgart-Stats
2019,Torino,Serie A,team,25,27.6,51.4,38,418,3420,38,50,31,45,5,6,88,4,1.32,0.82,2.13,1.18,2,49.3,44.8,33.6,78.4,1.3,0.88,2.18,1.18,2.06,https://fbref.com/en/squads/105360fe/2018-2019/Torino-Stats
2019,Torino,Serie A,opponent,25,26.9,48.6,38,418,3420,38,37,23,34,3,5,110,10,0.97,0.61,1.58,0.89,1.5,48,44.1,32.9,77,1.26,0.87,2.13,1.16,2.03,https://fbref.com/en/squads/105360fe/2018-2019/Torino-Stats
2019,Tottenham,Premier League,team,28,26.8,58.9,38,418,3420,38,66,47,62,4,4,57,3,1.74,1.24,2.97,1.63,2.87,58.5,55.5,38.9,94.4,1.54,1.02,2.56,1.46,2.48,https://fbref.com/en/squads/361ca564/2018-2019/Tottenham-Hotspur-Stats
2019,Tottenham,Premier League,opponent,28,26.7,41.1,38,418,3420,38,36,28,33,3,5,61,2,0.95,0.74,1.68,0.87,1.61,45.9,41.9,31.5,73.4,1.21,0.83,2.04,1.1,1.93,https://fbref.com/en/squads/361ca564/2018-2019/Tottenham-Hotspur-Stats
2019,Toulouse,Ligue 1,team,29,25.5,48.3,38,418,3420,38,35,16,28,7,11,75,5,0.92,0.42,1.34,0.74,1.16,44,35.7,25.8,61.5,1.16,0.68,1.83,0.94,1.62,https://fbref.com/en/squads/3f8c4b5f/2018-2019/Toulouse-Stats
2019,Toulouse,Ligue 1,opponent,29,25.8,51.7,38,418,3420,38,56,41,51,5,6,73,3,1.47,1.08,2.55,1.34,2.42,58.6,54,41.7,95.7,1.54,1.1,2.64,1.42,2.52,https://fbref.com/en/squads/3f8c4b5f/2018-2019/Toulouse-Stats
2019,Udinese,Serie A,team,31,25.3,42.4,38,418,3420,38,38,30,35,3,8,90,4,1,0.79,1.79,0.92,1.71,41.5,35.2,27.2,62.3,1.09,0.71,1.81,0.93,1.64,https://fbref.com/en/squads/04eea015/2018-2019/Udinese-Stats
2019,Udinese,Serie A,opponent,31,26.8,57.6,38,418,3420,38,52,36,43,9,9,89,2,1.37,0.95,2.32,1.13,2.08,57.7,51.1,38.1,89.2,1.52,1,2.52,1.34,2.35,https://fbref.com/en/squads/04eea015/2018-2019/Udinese-Stats
2019,Valencia,La Liga,team,25,26.4,47.1,38,418,3420,38,50,38,45,5,7,88,3,1.32,1,2.32,1.18,2.18,57.3,52,42.9,94.9,1.51,1.13,2.64,1.37,2.5,https://fbref.com/en/squads/dcc91a7b/2018-2019/Valencia-Stats
2019,Valencia,La Liga,opponent,25,27.3,52.9,38,418,3420,38,33,19,26,7,8,113,4,0.87,0.5,1.37,0.68,1.18,40.3,34.4,22.7,57.1,1.06,0.6,1.66,0.91,1.5,https://fbref.com/en/squads/dcc91a7b/2018-2019/Valencia-Stats
2019,Valladolid,La Liga,team,28,27.4,47,38,418,3420,38,31,19,27,4,7,92,0,0.82,0.5,1.32,0.71,1.21,40.3,35,26,61,1.06,0.68,1.75,0.92,1.61,https://fbref.com/en/squads/17859612/2018-2019/Valladolid-Stats
2019,Valladolid,La Liga,opponent,28,26.9,53,38,418,3420,38,50,36,44,6,9,106,5,1.32,0.95,2.26,1.16,2.11,52.9,46.2,35.1,81.3,1.39,0.92,2.32,1.22,2.14,https://fbref.com/en/squads/17859612/2018-2019/Valladolid-Stats
2019,Villarreal,La Liga,team,26,27.1,48.3,38,418,3420,38,47,34,44,3,6,115,3,1.24,0.89,2.13,1.16,2.05,50.7,46.6,35.8,82.4,1.34,0.94,2.28,1.23,2.17,https://fbref.com/en/squads/2a8183b3/2018-2019/Villarreal-Stats
2019,Villarreal,La Liga,opponent,26,26.8,51.7,38,418,3420,38,49,32,46,3,5,84,2,1.29,0.84,2.13,1.21,2.05,53.4,49.6,36.7,86.4,1.4,0.97,2.37,1.31,2.27,https://fbref.com/en/squads/2a8183b3/2018-2019/Villarreal-Stats
2019,Watford,Premier League,team,25,28.5,47.1,38,418,3420,38,51,39,50,1,1,79,4,1.34,1.03,2.37,1.32,2.34,47.5,46.8,33.8,80.6,1.25,0.89,2.14,1.23,2.12,https://fbref.com/en/squads/2abfe087/2018-2019/Watford-Stats
2019,Watford,Premier League,opponent,25,26.8,52.9,38,418,3420,38,56,38,52,4,5,50,3,1.47,1,2.47,1.37,2.37,54.6,50.8,36.6,87.5,1.44,0.96,2.4,1.34,2.3,https://fbref.com/en/squads/2abfe087/2018-2019/Watford-Stats
2019,Werder Bremen,Bundesliga,team,24,27.1,52.2,34,374,3060,34,57,38,53,4,4,61,3,1.68,1.12,2.79,1.56,2.68,49.5,46.6,33.9,80.5,1.46,1,2.45,1.37,2.37,https://fbref.com/en/squads/62add3bf/2018-2019/Werder-Bremen-Stats
2019,Werder Bremen,Bundesliga,opponent,24,25.7,47.8,34,374,3060,34,49,36,45,4,5,57,1,1.44,1.06,2.5,1.32,2.38,53.9,50.2,37.2,87.4,1.59,1.1,2.68,1.48,2.57,https://fbref.com/en/squads/62add3bf/2018-2019/Werder-Bremen-Stats
2019,West Ham,Premier League,team,26,27.6,48.7,38,418,3420,38,51,33,46,5,5,59,1,1.34,0.87,2.21,1.21,2.08,47.7,44,31.5,75.4,1.25,0.83,2.08,1.16,1.99,https://fbref.com/en/squads/7c21e445/2018-2019/West-Ham-United-Stats
2019,West Ham,Premier League,opponent,26,26.7,51.3,38,418,3420,38,54,40,50,4,5,57,1,1.42,1.05,2.47,1.32,2.37,60.9,57.1,44.2,101.3,1.6,1.16,2.77,1.5,2.67,https://fbref.com/en/squads/7c21e445/2018-2019/West-Ham-United-Stats
2019,Wolfsburg,Bundesliga,team,25,25.4,53.3,34,374,3060,34,59,38,54,5,5,62,0,1.74,1.12,2.85,1.59,2.71,46.2,42.7,31.6,74.3,1.36,0.93,2.29,1.25,2.19,https://fbref.com/en/squads/4eaa11d7/2018-2019/Wolfsburg-Stats
2019,Wolfsburg,Bundesliga,opponent,25,25.8,46.7,34,374,3060,34,50,36,46,4,6,67,2,1.47,1.06,2.53,1.35,2.41,46.4,41.9,31.8,73.7,1.36,0.94,2.3,1.23,2.17,https://fbref.com/en/squads/4eaa11d7/2018-2019/Wolfsburg-Stats
2019,Wolves,Premier League,team,21,26.1,46.9,38,418,3420,38,46,35,42,4,4,73,1,1.21,0.92,2.13,1.11,2.03,48.2,45.2,33.9,79.1,1.27,0.89,2.16,1.19,2.08,https://fbref.com/en/squads/8cec06e1/2018-2019/Wolverhampton-Wanderers-Stats
2019,Wolves,Premier League,opponent,21,26.8,53.1,38,418,3420,38,42,32,39,3,4,76,4,1.11,0.84,1.95,1.03,1.87,38.7,35.7,23.6,59.2,1.02,0.62,1.64,0.94,1.56,https://fbref.com/en/squads/8cec06e1/2018-2019/Wolverhampton-Wanderers-Stats
